,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-03-23_11h29.19.179,1,1,1,2,w,0.4293,none,YL,False,1679542159.1792,none
1,2023-03-23_11h29.21.712,1,1,2,1,p,0.433,none,BL,False,1679542161.7122,none
2,2023-03-23_11h29.24.261,1,1,3,1,p,0.4598,none,BL,False,1679542164.2616,none
3,2023-03-23_11h29.26.794,1,1,4,1,p,0.4288,none,BL,False,1679542166.7949,none
4,2023-03-23_11h29.29.246,1,1,5,2,w,0.3527,none,YR,False,1679542169.2467,none
5,2023-03-23_11h29.31.695,1,1,6,1,p,0.3582,none,BL,False,1679542171.696,none
6,2023-03-23_11h29.34.229,1,1,7,2,w,0.436,none,YR,False,1679542174.2294,none
7,2023-03-23_11h29.36.779,1,1,8,1,p,0.4472,none,BR,False,1679542176.7796,none
8,2023-03-23_11h29.39.211,1,1,9,2,w,0.3368,none,YL,False,1679542179.2119,none
9,2023-03-23_11h29.41.762,1,1,10,2,w,0.4477,none,YL,False,1679542181.762,none
10,2023-03-23_11h29.44.162,1,1,11,2,w,0.2975,none,YR,False,1679542184.1629,none
11,2023-03-23_11h29.46.612,1,1,12,1,p,0.3452,none,BR,False,1679542186.6125,none
12,2023-03-23_11h29.49.063,1,1,13,1,p,0.3512,none,BR,False,1679542189.0635,none
13,2023-03-23_11h29.51.461,1,1,14,1,p,0.3106,none,BR,False,1679542191.4614,none
14,2023-03-23_11h29.54.213,1,1,15,2,w,0.6527,none,YR,False,1679542194.2131,none
15,2023-03-23_11h29.56.646,1,1,16,2,w,0.3352,none,YL,False,1679542196.6466,none
16,2023-03-23_11h30.32.413,1,2,1,2,w,0.3032,none,YR,False,1679542232.4133,none
17,2023-03-23_11h30.34.879,1,2,2,1,p,0.3744,none,BL,False,1679542234.8804,none
18,2023-03-23_11h30.37.263,1,2,3,2,w,0.2848,none,YL,False,1679542237.2633,none
19,2023-03-23_11h30.39.663,1,2,4,1,p,0.3089,none,BR,False,1679542239.6637,none
20,2023-03-23_11h30.42.080,1,2,5,1,p,0.325,none,BR,False,1679542242.0803,none
21,2023-03-23_11h30.44.446,1,2,6,1,p,0.2757,none,BL,False,1679542244.4462,none
22,2023-03-23_11h30.46.929,1,2,7,2,w,0.3817,none,YR,False,1679542246.9294,none
