,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-08_09h46.29.068,0407_01,1,1,1,p,0.2462,none,BR,False,1680918389.0687,none
1,2023-04-08_09h46.31.435,0407_01,1,2,1,p,0.2556,none,BL,False,1680918391.4357,none
2,2023-04-08_09h46.33.802,0407_01,1,3,1,p,0.2736,none,BR,False,1680918393.8021,none
3,2023-04-08_09h46.36.168,0407_01,1,4,1,p,0.275,none,BR,False,1680918396.1682,none
4,2023-04-08_09h46.38.585,0407_01,1,5,2,w,0.3158,none,YL,False,1680918398.5851,none
5,2023-04-08_09h46.40.985,0407_01,1,6,2,w,0.3074,none,YL,False,1680918400.9854,none
6,2023-04-08_09h46.43.402,0407_01,1,7,1,p,0.3223,none,BL,False,1680918403.4029,none
7,2023-04-08_09h46.45.818,0407_01,1,8,1,p,0.3147,none,BL,False,1680918405.8184,none
8,2023-04-08_09h46.48.218,0407_01,1,9,2,w,0.2981,none,YR,False,1680918408.2182,none
9,2023-04-08_09h46.50.669,0407_01,1,10,2,w,0.3541,none,YR,False,1680918410.6696,none
10,2023-04-08_09h46.53.102,0407_01,1,11,2,w,0.3278,none,YL,False,1680918413.1021,none
11,2023-04-08_09h46.55.485,0407_01,1,12,2,w,0.2871,none,YR,False,1680918415.4856,none
12,2023-04-08_09h46.57.885,0407_01,1,13,2,w,0.2943,none,YL,False,1680918417.8854,none
13,2023-04-08_09h47.00.302,0407_01,1,14,1,p,0.3117,none,BL,False,1680918420.3026,none
14,2023-04-08_09h47.02.652,0407_01,1,15,1,p,0.2468,none,BR,False,1680918422.6524,none
15,2023-04-08_09h47.05.069,0407_01,1,16,2,w,0.3123,none,YR,False,1680918425.069,none
16,2023-04-08_09h47.41.602,0407_01,2,1,2,w,0.3154,none,YL,False,1680918461.6025,none
17,2023-04-08_09h47.44.036,0407_01,2,2,1,p,0.3387,none,BL,False,1680918464.0362,none
18,2023-04-08_09h47.46.452,0407_01,2,3,2,w,0.313,none,YR,False,1680918466.4527,none
19,2023-04-08_09h47.48.868,0407_01,2,4,1,p,0.3207,none,BL,False,1680918468.8688,none
20,2023-04-08_09h47.51.285,0407_01,2,5,1,p,0.3127,none,BR,False,1680918471.2856,none
21,2023-04-08_09h47.53.702,0407_01,2,6,1,p,0.3274,none,BR,False,1680918473.7021,none
22,2023-04-08_09h47.56.068,0407_01,2,7,1,p,0.2704,none,BR,False,1680918476.0684,none
23,2023-04-08_09h47.58.468,0407_01,2,8,1,p,0.3029,none,BL,False,1680918478.4685,none
24,2023-04-08_09h48.00.936,0407_01,2,9,2,w,0.368,none,YR,False,1680918480.936,none
25,2023-04-08_09h48.03.301,0407_01,2,10,1,p,0.2695,none,BR,False,1680918483.3017,none
26,2023-04-08_09h48.05.785,0407_01,2,11,2,w,0.3825,none,YL,False,1680918485.7859,none
27,2023-04-08_09h48.08.285,0407_01,2,12,2,w,0.3945,none,YR,False,1680918488.2856,none
28,2023-04-08_09h48.10.735,0407_01,2,13,2,w,0.3591,none,YL,False,1680918490.7359,none
29,2023-04-08_09h48.13.153,0407_01,2,14,2,w,0.3255,none,YL,False,1680918493.1534,none
