,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-14_11h24.18.217,0414_02,1,1,1,p,0.3594,none,BL,False,1681442658.2177,none
1,2023-04-14_11h24.20.734,0414_02,1,2,2,w,0.4219,none,YL,False,1681442660.7349,none
2,2023-04-14_11h24.23.283,0414_02,1,3,2,w,0.4496,none,YR,False,1681442663.2832,none
3,2023-04-14_11h24.25.850,0414_02,1,4,2,w,0.4754,none,YL,False,1681442665.8503,none
4,2023-04-14_11h24.28.317,0414_02,1,5,2,w,0.3647,none,YR,False,1681442668.3175,none
5,2023-04-14_11h24.31.067,0414_02,1,6,1,p,0.6489,none,BR,False,1681442671.0677,none
6,2023-04-14_11h24.33.650,0414_02,1,7,2,w,0.4836,none,YR,False,1681442673.6506,none
7,2023-04-14_11h24.36.134,0414_02,1,8,1,p,0.3889,none,BL,False,1681442676.1341,none
8,2023-04-14_11h24.38.683,0414_02,1,9,2,w,0.4495,none,YL,False,1681442678.6839,none
9,2023-04-14_11h24.41.400,0414_02,1,10,2,w,0.6272,none,YL,False,1681442681.4008,none
10,2023-04-14_11h24.43.850,0414_02,1,11,2,w,0.3591,none,YR,False,1681442683.8503,none
11,2023-04-14_11h24.46.300,0414_02,1,12,1,p,0.3484,none,BR,False,1681442686.3006,none
12,2023-04-14_11h24.48.801,0414_02,1,13,1,p,0.3946,none,BR,False,1681442688.8012,none
13,2023-04-14_11h24.51.300,0414_02,1,14,1,p,0.3986,none,BL,False,1681442691.3003,none
14,2023-04-14_11h24.53.818,0414_02,1,15,1,p,0.4101,none,BL,False,1681442693.8187,none
15,2023-04-14_11h24.56.351,0414_02,1,16,1,p,0.4211,none,BR,False,1681442696.3511,none
16,2023-04-14_11h25.31.501,0414_02,2,1,2,w,0.4323,none,YR,False,1681442731.5016,none
17,2023-04-14_11h25.33.934,0414_02,2,2,2,w,0.3384,none,YL,False,1681442733.9346,none
18,2023-04-14_11h25.36.401,0414_02,2,3,2,w,0.3693,none,YR,False,1681442736.4011,none
19,2023-04-14_11h25.38.916,0414_02,2,4,2,w,0.4142,none,YR,False,1681442738.9169,none
20,2023-04-14_11h25.41.618,0414_02,2,5,1,p,0.6016,none,BR,False,1681442741.6186,none
21,2023-04-14_11h25.44.117,0414_02,2,6,1,p,0.3817,none,BL,False,1681442744.118,none
22,2023-04-14_11h25.46.750,0414_02,2,7,2,w,0.5375,none,YL,False,1681442746.7508,none
23,2023-04-14_11h25.49.233,0414_02,2,8,1,p,0.3846,none,BL,False,1681442749.2336,none
24,2023-04-14_11h25.51.834,0414_02,2,9,1,p,0.5004,none,BL,False,1681442751.8343,none
25,2023-04-14_11h25.54.517,0414_02,2,10,2,w,0.5805,none,YL,False,1681442754.5172,none
26,2023-04-14_11h25.57.217,0414_02,2,11,2,w,0.6015,none,YR,False,1681442757.2184,none
27,2023-04-14_11h25.59.685,0414_02,2,12,1,p,0.3653,none,BR,False,1681442759.6852,none
28,2023-04-14_11h26.02.284,0414_02,2,13,2,w,0.506,none,YL,False,1681442762.2841,none
29,2023-04-14_11h26.04.801,0414_02,2,14,1,p,0.4267,none,BR,False,1681442764.8011,none
30,2023-04-14_11h26.07.318,0414_02,2,15,1,p,0.4222,none,BL,False,1681442767.3182,none
31,2023-04-14_11h26.09.717,0414_02,2,16,1,p,0.298,none,BR,False,1681442769.7173,none
32,2023-04-14_11h26.43.985,0414_02,3,1,1,p,0.3195,none,BR,False,1681442803.9851,none
33,2023-04-14_11h26.46.467,0414_02,3,2,1,p,0.3826,none,BL,False,1681442806.4676,none
34,2023-04-14_11h26.49.368,0414_02,3,3,2,w,0.4271,0.7896,YL,True,1681442809.3686,none
35,2023-04-14_11h26.51.967,0414_02,3,4,1,p,0.4865,none,BR,False,1681442811.9678,none
36,2023-04-14_11h26.54.483,0414_02,3,5,1,p,0.4234,none,BR,False,1681442814.4837,none
37,2023-04-14_11h26.56.883,0414_02,3,6,1,p,0.3079,none,BL,False,1681442816.8835,none
