,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-13_11h16.35.447,0413_02,1,1,2,w,0.4196,none,YR,False,1681355795.4474,none
1,2023-04-13_11h16.37.963,0413_02,1,2,2,w,0.4234,none,YR,False,1681355797.9638,none
2,2023-04-13_11h16.40.447,0413_02,1,3,2,w,0.3794,none,YR,False,1681355800.447,none
3,2023-04-13_11h16.43.530,0413_02,1,4,1,p,0.9833,none,BR,False,1681355803.5308,none
4,2023-04-13_11h16.45.881,0413_02,1,5,1,p,0.252,none,BR,False,1681355805.8811,none
5,2023-04-13_11h16.48.265,0413_02,1,6,1,p,0.2778,none,BL,False,1681355808.2652,none
6,2023-04-13_11h16.50.898,0413_02,1,7,2,w,0.5349,none,YR,False,1681355810.8984,none
7,2023-04-13_11h16.53.381,0413_02,1,8,2,w,0.3898,none,YL,False,1681355813.3813,none
8,2023-04-13_11h16.55.814,0413_02,1,9,1,p,0.3302,none,BL,False,1681355815.8145,none
9,2023-04-13_11h16.58.247,0413_02,1,10,1,p,0.3373,none,BR,False,1681355818.2475,none
10,2023-04-13_11h17.00.597,0413_02,1,11,1,p,0.2559,none,BL,False,1681355820.5973,none
11,2023-04-13_11h17.03.131,0413_02,1,12,2,w,0.4327,none,YL,False,1681355823.1317,none
12,2023-04-13_11h17.05.465,0413_02,1,13,1,p,0.2356,none,BR,False,1681355825.465,none
13,2023-04-13_11h17.07.948,0413_02,1,14,2,w,0.3828,none,YL,False,1681355827.9481,none
14,2023-04-13_11h17.10.313,0413_02,1,15,1,p,0.2673,none,BL,False,1681355830.3138,none
15,2023-04-13_11h17.12.864,0413_02,1,16,2,w,0.4521,none,YL,False,1681355832.8649,none
16,2023-04-13_11h17.47.647,0413_02,2,1,2,w,0.3694,none,YL,False,1681355867.6478,none
17,2023-04-13_11h17.50.248,0413_02,2,2,2,w,0.4948,none,YL,False,1681355870.2488,none
18,2023-04-13_11h17.52.665,0413_02,2,3,1,p,0.3273,none,BR,False,1681355872.665,none
19,2023-04-13_11h17.55.230,0413_02,2,4,2,w,0.4704,none,YL,False,1681355875.2309,none
20,2023-04-13_11h17.57.598,0413_02,2,5,1,p,0.2639,none,BR,False,1681355877.598,none
21,2023-04-13_11h18.00.031,0413_02,2,6,1,p,0.3373,none,BL,False,1681355880.0313,none
22,2023-04-13_11h18.02.415,0413_02,2,7,1,p,0.2798,none,BR,False,1681355882.4151,none
23,2023-04-13_11h18.04.797,0413_02,2,8,2,w,0.2886,none,YL,False,1681355884.7979,none
24,2023-04-13_11h18.07.132,0413_02,2,9,1,p,0.241,none,BR,False,1681355887.1321,none
25,2023-04-13_11h18.09.497,0413_02,2,10,1,p,0.268,none,BL,False,1681355889.4973,none
26,2023-04-13_11h18.12.048,0413_02,2,11,2,w,0.4454,none,YR,False,1681355892.0482,none
27,2023-04-13_11h18.14.397,0413_02,2,12,1,p,0.2557,none,BL,False,1681355894.3978,none
28,2023-04-13_11h18.16.814,0413_02,2,13,1,p,0.3212,none,BL,False,1681355896.8141,none
29,2023-04-13_11h18.19.297,0413_02,2,14,2,w,0.3846,none,YR,False,1681355899.298,none
30,2023-04-13_11h18.21.763,0413_02,2,15,2,w,0.3733,none,YR,False,1681355901.7639,none
31,2023-04-13_11h18.24.314,0413_02,2,16,2,w,0.4589,none,YR,False,1681355904.3145,none
32,2023-04-13_11h18.58.214,0413_02,3,1,2,w,0.3711,0.7579,YL,True,1681355938.2141,none
33,2023-04-13_11h19.01.081,0413_02,3,2,2,w,0.4243,0.7579,YL,True,1681355941.081,none
34,2023-04-13_11h19.03.697,0413_02,3,3,1,p,0.5179,none,BR,False,1681355943.6979,none
35,2023-04-13_11h19.06.564,0413_02,3,4,2,w,0.3887,0.7579,YR,True,1681355946.5649,none
36,2023-04-13_11h19.08.931,0413_02,3,5,1,p,0.2745,none,BR,False,1681355948.9318,none
37,2023-04-13_11h19.11.280,0413_02,3,6,1,p,0.2594,none,BL,False,1681355951.2809,none
38,2023-04-13_11h19.13.664,0413_02,3,7,1,p,0.2779,none,BL,False,1681355953.6642,none
