,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-06_11h17.24.547,0406_02,1,1,2,w,0.3774,none,YR,False,1680751044.5474,none
1,2023-04-06_11h17.27.047,0406_02,1,2,1,p,0.3988,none,BR,False,1680751047.0476,none
2,2023-04-06_11h17.29.580,0406_02,1,3,1,p,0.4426,none,BL,False,1680751049.5803,none
3,2023-04-06_11h17.32.031,0406_02,1,4,2,w,0.3493,none,YL,False,1680751052.0312,none
4,2023-04-06_11h17.34.531,0406_02,1,5,2,w,0.3954,none,YL,False,1680751054.5319,none
5,2023-04-06_11h17.37.013,0406_02,1,6,2,w,0.3738,none,YR,False,1680751057.0139,none
6,2023-04-06_11h17.39.446,0406_02,1,7,1,p,0.3319,none,BR,False,1680751059.4469,none
7,2023-04-06_11h17.41.814,0406_02,1,8,2,w,0.2742,none,YL,False,1680751061.8148,none
8,2023-04-06_11h17.44.297,0406_02,1,9,1,p,0.3876,none,BL,False,1680751064.2971,none
9,2023-04-06_11h17.46.864,0406_02,1,10,1,p,0.4646,none,BL,False,1680751066.8652,none
10,2023-04-06_11h17.49.314,0406_02,1,11,1,p,0.3534,none,BR,False,1680751069.3145,none
11,2023-04-06_11h17.51.714,0406_02,1,12,2,w,0.3039,none,YL,False,1680751071.7148,none
12,2023-04-06_11h17.54.214,0406_02,1,13,1,p,0.4081,none,BL,False,1680751074.215,none
13,2023-04-06_11h17.56.680,0406_02,1,14,1,p,0.3638,none,BR,False,1680751076.6807,none
14,2023-04-06_11h17.59.148,0406_02,1,15,2,w,0.3694,none,YR,False,1680751079.1486,none
15,2023-04-06_11h18.01.614,0406_02,1,16,2,w,0.3661,none,YR,False,1680751081.6149,none
16,2023-04-06_11h18.35.815,0406_02,2,1,1,p,0.4491,none,BL,False,1680751115.8152,none
17,2023-04-06_11h18.38.248,0406_02,2,2,2,w,0.3316,none,YR,False,1680751118.2489,none
18,2023-04-06_11h18.40.782,0406_02,2,3,1,p,0.4177,none,BL,False,1680751120.7824,none
19,2023-04-06_11h18.43.297,0406_02,2,4,1,p,0.3963,none,BR,False,1680751123.2971,none
20,2023-04-06_11h18.45.799,0406_02,2,5,1,p,0.408,none,BR,False,1680751125.7995,none
21,2023-04-06_11h18.48.230,0406_02,2,6,1,p,0.3405,none,BL,False,1680751128.2308,none
22,2023-04-06_11h18.50.698,0406_02,2,7,2,w,0.3629,none,YL,False,1680751130.6993,none
23,2023-04-06_11h18.53.347,0406_02,2,8,1,p,0.5447,none,BR,False,1680751133.3477,none
24,2023-04-06_11h18.55.815,0406_02,2,9,2,w,0.3665,none,YR,False,1680751135.8151,none
25,2023-04-06_11h18.58.498,0406_02,2,10,2,w,0.5783,none,YR,False,1680751138.4985,none
26,2023-04-06_11h19.00.949,0406_02,2,11,2,w,0.3441,none,YL,False,1680751140.9492,none
27,2023-04-06_11h19.03.414,0406_02,2,12,1,p,0.3498,none,BR,False,1680751143.4145,none
28,2023-04-06_11h19.05.780,0406_02,2,13,2,w,0.2751,none,YL,False,1680751145.7809,none
29,2023-04-06_11h19.08.198,0406_02,2,14,2,w,0.3249,none,YR,False,1680751148.1982,none
30,2023-04-06_11h19.10.599,0406_02,2,15,2,w,0.3003,none,YL,False,1680751150.5991,none
31,2023-04-06_11h19.13.164,0406_02,2,16,1,p,0.4504,none,BL,False,1680751153.1642,none
32,2023-04-06_11h19.46.498,0406_02,3,1,1,p,0.4539,none,BL,False,1680751186.4984,none
33,2023-04-06_11h19.49.032,0406_02,3,2,1,p,0.4394,none,BR,False,1680751189.0321,none
