,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-14_15h36.38.040,0414_04,1,1,1,p,0.2901,none,BL,False,1681457798.0408,none
1,2023-04-14_15h36.40.490,0414_04,1,2,1,p,0.3474,none,BR,False,1681457800.49,none
2,2023-04-14_15h36.42.907,0414_04,1,3,1,p,0.3209,none,BR,False,1681457802.9077,none
3,2023-04-14_15h36.46.857,0414_04,1,4,2,w,1.8561,none,YL,False,1681457806.8576,none
4,2023-04-14_15h36.49.257,0414_04,1,5,1,p,0.3061,none,BL,False,1681457809.2579,none
5,2023-04-14_15h36.51.674,0414_04,1,6,1,p,0.3216,none,BL,False,1681457811.6743,none
6,2023-04-14_15h36.54.724,0414_04,1,7,2,w,0.9448,none,YL,False,1681457814.7244,none
7,2023-04-14_15h36.57.124,0414_04,1,8,1,p,0.3036,none,BL,False,1681457817.1246,none
8,2023-04-14_15h36.59.958,0414_04,1,9,2,w,0.7356,none,YR,False,1681457819.9585,none
9,2023-04-14_15h37.02.674,0414_04,1,10,2,w,0.6219,none,YL,False,1681457822.6743,none
10,2023-04-14_15h37.05.057,0414_04,1,11,1,p,0.2893,none,BR,False,1681457825.0576,none
11,2023-04-14_15h37.08.124,0414_04,1,12,2,w,0.9706,none,YR,False,1681457828.1248,none
12,2023-04-14_15h37.10.574,0414_04,1,13,2,w,0.3594,none,YR,False,1681457830.5742,none
13,2023-04-14_15h37.13.041,0414_04,1,14,1,p,0.3731,none,BR,False,1681457833.0412,none
14,2023-04-14_15h37.15.841,0414_04,1,15,2,w,0.7063,none,YL,False,1681457835.8414,none
15,2023-04-14_15h37.18.374,0414_04,1,16,2,w,0.4425,none,YR,False,1681457838.3743,none
16,2023-04-14_15h37.49.357,0414_04,2,1,2,w,0.3685,none,YL,False,1681457869.358,none
17,2023-04-14_15h37.52.075,0414_04,2,2,2,w,0.6137,none,YR,False,1681457872.0757,none
18,2023-04-14_15h37.54.540,0414_04,2,3,2,w,0.3615,none,YR,False,1681457874.541,none
19,2023-04-14_15h37.56.941,0414_04,2,4,1,p,0.3026,none,BL,False,1681457876.9418,none
20,2023-04-14_15h37.59.308,0414_04,2,5,1,p,0.2621,none,BL,False,1681457879.3087,none
21,2023-04-14_15h38.02.107,0414_04,2,6,2,w,0.6955,none,YL,False,1681457882.1073,none
22,2023-04-14_15h38.04.640,0414_04,2,7,2,w,0.4316,none,YL,False,1681457884.6408,none
23,2023-04-14_15h38.07.107,0414_04,2,8,1,p,0.3624,none,BR,False,1681457887.1073,none
24,2023-04-14_15h38.09.640,0414_04,2,9,2,w,0.4394,none,YL,False,1681457889.6409,none
25,2023-04-14_15h38.12.123,0414_04,2,10,1,p,0.3864,none,BL,False,1681457892.1238,none
26,2023-04-14_15h38.14.524,0414_04,2,11,1,p,0.3109,none,BR,False,1681457894.5241,none
27,2023-04-14_15h38.16.975,0414_04,2,12,2,w,0.3509,none,YR,False,1681457896.9755,none
28,2023-04-14_15h38.19.357,0414_04,2,13,1,p,0.2927,none,BL,False,1681457899.3571,none
29,2023-04-14_15h38.21.940,0414_04,2,14,2,w,0.4858,none,YR,False,1681457901.9409,none
30,2023-04-14_15h38.24.441,0414_04,2,15,1,p,0.3984,none,BR,False,1681457904.4412,none
31,2023-04-14_15h38.26.891,0414_04,2,16,1,p,0.3466,none,BR,False,1681457906.8912,none
32,2023-04-14_15h39.02.141,0414_04,3,1,1,p,0.2854,none,BL,False,1681457942.1418,none
33,2023-04-14_15h39.05.074,0414_04,3,2,2,w,0.4464,0.8085,YL,True,1681457945.0745,none
34,2023-04-14_15h39.07.541,0414_04,3,3,1,p,0.3613,none,BR,False,1681457947.5416,none
35,2023-04-14_15h39.09.957,0414_04,3,4,1,p,0.3181,none,BL,False,1681457949.958,none
36,2023-04-14_15h39.12.875,0414_04,3,5,2,w,0.4855,0.8085,YR,True,1681457952.8755,none
37,2023-04-14_15h39.15.790,0414_04,3,6,2,w,0.3924,0.8085,YL,True,1681457955.7906,none
38,2023-04-14_15h39.18.707,0414_04,3,7,2,w,0.3715,0.8085,YL,True,1681457958.7079,none
39,2023-04-14_15h39.21.241,0414_04,3,8,1,p,0.4307,none,BR,False,1681457961.2419,none
40,2023-04-14_15h39.24.157,0414_04,3,9,2,w,0.4102,0.8085,YR,True,1681457964.1574,none
41,2023-04-14_15h39.26.592,0414_04,3,10,1,p,0.3335,none,BL,False,1681457966.5921,none
42,2023-04-14_15h39.29.508,0414_04,3,11,2,w,0.2763,0.8085,YR,True,1681457969.5081,none
43,2023-04-14_15h39.31.891,0414_04,3,12,1,p,0.2873,none,BL,False,1681457971.892,none
44,2023-04-14_15h39.34.807,0414_04,3,13,2,w,0.3204,0.8085,YR,True,1681457974.8079,none
45,2023-04-14_15h39.37.724,0414_04,3,14,2,w,0.3871,0.8085,YL,True,1681457977.7247,none
46,2023-04-14_15h39.40.258,0414_04,3,15,1,p,0.431,none,BR,False,1681457980.2586,none
47,2023-04-14_15h39.42.691,0414_04,3,16,1,p,0.3292,none,BR,False,1681457982.6916,none
48,2023-04-14_15h40.20.041,0414_04,4,1,1,p,0.339,none,BR,False,1681458020.041,none
49,2023-04-14_15h40.22.524,0414_04,4,2,1,p,0.3862,none,BL,False,1681458022.5247,none
50,2023-04-14_15h40.25.407,0414_04,4,3,2,w,0.5343,0.7772,YR,True,1681458025.4078,none
51,2023-04-14_15h40.28.292,0414_04,4,4,2,w,0.4358,0.7781,YL,True,1681458028.2924,none
52,2023-04-14_15h40.31.174,0414_04,4,5,2,w,0.3201,0.779,YL,True,1681458031.1745,none
53,2023-04-14_15h40.34.057,0414_04,4,6,2,w,0.3566,0.7831,YL,True,1681458034.0574,none
54,2023-04-14_15h40.36.524,0414_04,4,7,1,p,0.3609,none,BR,False,1681458036.5245,none
55,2023-04-14_15h40.39.424,0414_04,4,8,2,w,0.6471,0.7842,YL,True,1681458039.4245,none
56,2023-04-14_15h40.42.324,0414_04,4,9,2,w,0.5859,0.7802,YR,True,1681458042.3249,none
57,2023-04-14_15h40.45.224,0414_04,4,10,2,w,0.3668,0.7839,YR,True,1681458045.2248,none
58,2023-04-14_15h40.47.708,0414_04,4,11,1,p,0.3789,none,BR,False,1681458047.7085,none
59,2023-04-14_15h40.50.074,0414_04,4,12,1,p,0.2708,none,BL,False,1681458050.0747,none
60,2023-04-14_15h40.52.558,0414_04,4,13,1,p,0.3928,none,BR,False,1681458052.5586,none
61,2023-04-14_15h40.54.974,0414_04,4,14,1,p,0.3174,none,BL,False,1681458054.9748,none
62,2023-04-14_15h40.57.424,0414_04,4,15,1,p,0.3484,none,BL,False,1681458057.4249,none
63,2023-04-14_15h41.00.324,0414_04,4,16,2,w,0.5466,0.7753,YR,True,1681458060.3244,none
64,2023-04-14_15h41.36.642,0414_04,5,1,1,p,0.339,none,BR,False,1681458096.6423,none
65,2023-04-14_15h41.39.041,0414_04,5,2,1,p,0.3054,none,BL,False,1681458099.0413,none
66,2023-04-14_15h41.41.525,0414_04,5,3,2,w,0.3858,none,YL,False,1681458101.5257,none
67,2023-04-14_15h41.44.040,0414_04,5,4,2,w,0.4223,none,YR,False,1681458104.041,none
68,2023-04-14_15h41.46.608,0414_04,5,5,1,p,0.4659,none,BR,False,1681458106.6088,none
69,2023-04-14_15h41.48.991,0414_04,5,6,1,p,0.2911,none,BL,False,1681458108.9915,none
70,2023-04-14_15h41.51.425,0414_04,5,7,2,w,0.332,none,YR,False,1681458111.4252,none
71,2023-04-14_15h41.53.974,0414_04,5,8,2,w,0.4504,none,YL,False,1681458113.9749,none
72,2023-04-14_15h41.56.475,0414_04,5,9,2,w,0.3962,none,YR,False,1681458116.4752,none
73,2023-04-14_15h41.58.975,0414_04,5,10,2,w,0.3992,none,YL,False,1681458118.9751,none
74,2023-04-14_15h42.01.491,0414_04,5,11,2,w,0.4203,none,YR,False,1681458121.4911,none
75,2023-04-14_15h42.03.941,0414_04,5,12,2,w,0.3521,none,YL,False,1681458123.9417,none
76,2023-04-14_15h42.06.508,0414_04,5,13,1,p,0.4777,none,BR,False,1681458126.5085,none
77,2023-04-14_15h42.08.891,0414_04,5,14,1,p,0.2875,none,BL,False,1681458128.8916,none
78,2023-04-14_15h42.11.308,0414_04,5,15,1,p,0.3197,none,BL,False,1681458131.3089,none
79,2023-04-14_15h42.13.741,0414_04,5,16,1,p,0.3349,none,BR,False,1681458133.7416,none
80,2023-04-14_15h43.25.126,0414_04,6,1,1,p,0.3023,none,BR,False,1681458205.1265,none
81,2023-04-14_15h43.27.991,0414_04,6,2,2,w,0.5661,0.7455,YR,True,1681458207.9918,none
82,2023-04-14_15h43.30.857,0414_04,6,3,2,w,0.5076,0.7599,YL,True,1681458210.8579,none
83,2023-04-14_15h43.33.709,0414_04,6,4,2,w,0.4249,0.7479,YR,True,1681458213.7095,none
84,2023-04-14_15h43.36.108,0414_04,6,5,1,p,0.3024,none,BR,False,1681458216.1081,none
85,2023-04-14_15h43.38.974,0414_04,6,6,2,w,0.4628,0.7504,YL,True,1681458218.9747,none
86,2023-04-14_15h43.41.841,0414_04,6,7,2,w,0.3641,0.7576,YR,True,1681458221.8418,none
87,2023-04-14_15h43.44.725,0414_04,6,8,2,w,0.3453,0.7615,YL,True,1681458224.7254,none
88,2023-04-14_15h43.47.576,0414_04,6,9,2,w,0.3262,0.7511,YL,True,1681458227.5763,none
89,2023-04-14_15h43.50.075,0414_04,6,10,1,p,0.3962,none,BR,False,1681458230.0756,none
90,2023-04-14_15h43.52.592,0414_04,6,11,1,p,0.4241,none,BL,False,1681458232.5924,none
91,2023-04-14_15h43.55.241,0414_04,6,12,1,p,0.5465,none,BL,False,1681458235.2413,none
92,2023-04-14_15h43.57.691,0414_04,6,13,1,p,0.3544,none,BR,False,1681458237.6911,none
93,2023-04-14_15h44.00.142,0414_04,6,14,1,p,0.3518,none,BL,False,1681458240.1423,none
94,2023-04-14_15h44.02.574,0414_04,6,15,1,p,0.3411,none,BL,False,1681458242.5748,none
95,2023-04-14_15h44.04.975,0414_04,6,16,2,p,0.3075,0.7604,YR,True,1681458244.9752,Wrong_press
96,2023-04-14_15h44.36.425,0414_04,7,1,2,w,0.4663,0.7084,YR,True,1681458276.4251,none
97,2023-04-14_15h44.38.908,0414_04,7,2,1,p,0.378,none,BL,False,1681458278.9088,none
98,2023-04-14_15h44.41.392,0414_04,7,3,1,p,0.3821,none,BR,False,1681458281.392,none
99,2023-04-14_15h44.44.208,0414_04,7,4,2,w,0.6272,0.7103,YL,True,1681458284.2086,none
100,2023-04-14_15h44.47.041,0414_04,7,5,2,w,0.4671,0.727,YL,True,1681458287.0418,none
101,2023-04-14_15h44.49.875,0414_04,7,6,2,w,0.4174,0.7277,YR,True,1681458289.8753,none
102,2023-04-14_15h44.52.708,0414_04,7,7,2,w,0.3679,0.7135,YR,True,1681458292.7087,none
103,2023-04-14_15h44.55.358,0414_04,7,8,1,p,0.5506,none,BL,False,1681458295.3589,none
104,2023-04-14_15h44.58.209,0414_04,7,9,2,w,0.3963,0.7331,YL,True,1681458298.2094,none
105,2023-04-14_15h45.00.558,0414_04,7,10,1,p,0.2587,none,BL,False,1681458300.5587,none
106,2023-04-14_15h45.03.125,0414_04,7,11,1,p,0.4768,none,BR,False,1681458303.1251,none
107,2023-04-14_15h45.05.525,0414_04,7,12,1,p,0.3097,none,BL,False,1681458305.526,none
108,2023-04-14_15h45.07.908,0414_04,7,13,1,p,0.2939,none,BR,False,1681458307.909,none
109,2023-04-14_15h45.10.308,0414_04,7,14,1,p,0.3108,none,BR,False,1681458310.3083,none
110,2023-04-14_15h45.13.142,0414_04,7,15,2,w,0.3422,0.7312,YR,True,1681458313.1423,none
111,2023-04-14_15h45.15.976,0414_04,7,16,2,w,0.397,0.7132,YL,True,1681458315.9761,none
112,2023-04-14_15h45.52.858,0414_04,8,1,2,w,0.4814,0.6949,YR,True,1681458352.8585,none
113,2023-04-14_15h45.55.426,0414_04,8,2,1,p,0.4648,none,BR,False,1681458355.4268,none
114,2023-04-14_15h45.57.909,0414_04,8,3,1,p,0.3858,none,BL,False,1681458357.9093,none
115,2023-04-14_15h46.00.725,0414_04,8,4,2,w,0.3906,0.7136,YR,True,1681458360.7253,none
116,2023-04-14_15h46.03.125,0414_04,8,5,1,p,0.3096,none,BR,False,1681458363.1263,none
117,2023-04-14_15h46.05.925,0414_04,8,6,2,w,0.4296,0.6873,YR,True,1681458365.9257,none
118,2023-04-14_15h46.08.308,0414_04,8,7,1,p,0.2854,none,BL,False,1681458368.3089,none
119,2023-04-14_15h46.11.091,0414_04,8,8,2,w,0.5669,0.676,YL,True,1681458371.0917,none
120,2023-04-14_15h46.13.925,0414_04,8,9,2,w,0.5824,0.7108,YR,True,1681458373.9259,none
121,2023-04-14_15h46.16.275,0414_04,8,10,1,p,0.254,none,BL,False,1681458376.2757,none
122,2023-04-14_15h46.19.092,0414_04,8,11,2,w,0.496,0.7015,YL,True,1681458379.0923,none
123,2023-04-14_15h46.21.475,0414_04,8,12,1,p,0.2868,none,BL,False,1681458381.4752,none
124,2023-04-14_15h46.23.975,0414_04,8,13,1,p,0.4082,none,BR,False,1681458383.9759,none
125,2023-04-14_15h46.26.809,0414_04,8,14,2,w,0.5478,0.7109,YL,True,1681458386.8095,none
126,2023-04-14_15h46.29.476,0414_04,8,15,1,p,0.5705,none,BR,False,1681458389.4771,none
127,2023-04-14_15h46.32.276,0414_04,8,16,2,w,0.4153,0.6865,YL,True,1681458392.2764,none
128,2023-04-14_15h47.08.709,0414_04,9,1,2,w,0.3976,0.6653,YR,True,1681458428.7093,none
129,2023-04-14_15h47.11.142,0414_04,9,2,1,p,0.3424,none,BL,False,1681458431.1426,none
130,2023-04-14_15h47.13.909,0414_04,9,3,2,w,0.4529,0.6605,YR,True,1681458433.9095,none
131,2023-04-14_15h47.16.676,0414_04,9,4,2,w,0.5183,0.6591,YL,True,1681458436.6764,none
