,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-05-11_13h26.03.651,0511_2,1,1,2,w,0.3117,none,YL,False,1683782763.6515,none
1,2023-05-11_13h26.06.019,0511_2,1,2,1,p,0.2713,none,BR,False,1683782766.0192,none
2,2023-05-11_13h26.08.435,0511_2,1,3,1,p,0.3123,none,BL,False,1683782768.4357,none
3,2023-05-11_13h26.10.968,0511_2,1,4,2,w,0.4395,none,YR,False,1683782770.9682,none
4,2023-05-11_13h26.13.652,0511_2,1,5,2,w,0.5778,none,YR,False,1683782773.6528,none
5,2023-05-11_13h26.16.135,0511_2,1,6,2,w,0.383,none,YR,False,1683782776.1352,none
6,2023-05-11_13h26.18.502,0511_2,1,7,1,p,0.2595,none,BL,False,1683782778.5021,none
7,2023-05-11_13h26.20.902,0511_2,1,8,2,w,0.3093,none,YR,False,1683782780.9021,none
8,2023-05-11_13h26.23.335,0511_2,1,9,2,w,0.3407,none,YL,False,1683782783.335,none
9,2023-05-11_13h26.25.786,0511_2,1,10,2,w,0.3475,none,YL,False,1683782785.7866,none
10,2023-05-11_13h26.28.152,0511_2,1,11,1,p,0.2661,none,BR,False,1683782788.1527,none
11,2023-05-11_13h26.30.536,0511_2,1,12,1,p,0.2912,none,BL,False,1683782790.5362,none
12,2023-05-11_13h26.32.901,0511_2,1,13,1,p,0.2757,none,BR,False,1683782792.9019,none
13,2023-05-11_13h26.35.402,0511_2,1,14,1,p,0.397,none,BL,False,1683782795.4024,none
14,2023-05-11_13h26.37.768,0511_2,1,15,1,p,0.2729,none,BR,False,1683782797.7681,none
15,2023-05-11_13h26.40.235,0511_2,1,16,2,w,0.37,none,YL,False,1683782800.2354,none
16,2023-05-11_13h27.14.685,0511_2,2,1,2,w,0.3596,none,YL,False,1683782834.685,none
17,2023-05-11_13h27.17.084,0511_2,2,2,1,w,0.3099,none,BL,False,1683782837.0847,Wrong_press
18,2023-05-11_13h27.19.484,0511_2,2,3,1,p,0.3092,none,BR,False,1683782839.4847,none
19,2023-05-11_13h27.21.868,0511_2,2,4,1,p,0.2936,none,BL,False,1683782841.8686,none
20,2023-05-11_13h27.24.269,0511_2,2,5,1,p,0.3105,none,BR,False,1683782844.2693,none
21,2023-05-11_13h27.26.734,0511_2,2,6,2,w,0.3737,none,YR,False,1683782846.7348,none
22,2023-05-11_13h27.29.501,0511_2,2,7,2,w,0.6674,none,YL,False,1683782849.5018,none
23,2023-05-11_13h27.31.885,0511_2,2,8,1,p,0.2921,none,BR,False,1683782851.8857,none
24,2023-05-11_13h27.34.285,0511_2,2,9,2,w,0.3015,none,YL,False,1683782854.2855,none
25,2023-05-11_13h27.36.668,0511_2,2,10,2,w,0.2929,none,YR,False,1683782856.6681,none
26,2023-05-11_13h27.39.102,0511_2,2,11,1,p,0.3421,none,BL,False,1683782859.1024,none
27,2023-05-11_13h27.41.635,0511_2,2,12,2,w,0.4439,none,YR,False,1683782861.6357,none
28,2023-05-11_13h27.44.018,0511_2,2,13,1,p,0.2875,none,BL,False,1683782864.0182,none
29,2023-05-11_13h27.46.452,0511_2,2,14,1,p,0.3281,none,BR,False,1683782866.4525,none
30,2023-05-11_13h27.49.035,0511_2,2,15,2,w,0.4787,none,YL,False,1683782869.0352,none
31,2023-05-11_13h27.51.718,0511_2,2,16,2,w,0.5823,none,YR,False,1683782871.7189,none
32,2023-05-11_13h28.29.734,0511_2,3,1,2,w,0.2526,0.7196,YL,True,1683782909.7347,none
33,2023-05-11_13h28.32.120,0511_2,3,2,1,p,0.2914,none,BR,False,1683782912.1203,none
34,2023-05-11_13h28.34.952,0511_2,3,3,2,w,0.4364,0.7196,YL,True,1683782914.952,none
35,2023-05-11_13h28.37.785,0511_2,3,4,2,w,0.3786,0.7196,YR,True,1683782917.7857,none
36,2023-05-11_13h28.40.269,0511_2,3,5,1,p,0.3852,none,BL,False,1683782920.2694,none
37,2023-05-11_13h28.42.752,0511_2,3,6,1,p,0.3818,none,BR,False,1683782922.7526,none
38,2023-05-11_13h28.45.584,0511_2,3,7,2,w,0.4827,0.7196,YR,True,1683782925.5849,none
39,2023-05-11_13h28.48.402,0511_2,3,8,2,w,0.3767,0.7196,YR,True,1683782928.4028,none
40,2023-05-11_13h28.50.852,0511_2,3,9,1,p,0.3443,none,BL,False,1683782930.8522,none
41,2023-05-11_13h28.53.686,0511_2,3,10,2,w,0.3668,0.7196,YL,True,1683782933.6864,none
42,2023-05-11_13h28.56.851,0511_2,3,11,1,p,1.061,none,BL,False,1683782936.8518,none
43,2023-05-11_13h28.59.686,0511_2,3,12,2,w,0.3504,0.7196,YR,True,1683782939.6864,none
44,2023-05-11_13h29.02.102,0511_2,3,13,1,p,0.325,none,BR,False,1683782942.1023,none
45,2023-05-11_13h29.04.936,0511_2,3,14,2,w,0.3808,0.7196,YL,True,1683782944.9362,none
46,2023-05-11_13h29.07.368,0511_2,3,15,1,p,0.331,none,BR,False,1683782947.3685,none
47,2023-05-11_13h29.09.885,0511_2,3,16,1,p,0.4179,none,BL,False,1683782949.8852,none
48,2023-05-11_13h29.47.952,0511_2,4,1,1,p,0.2902,none,BR,False,1683782987.9524,none
49,2023-05-11_13h29.50.335,0511_2,4,2,1,p,0.2906,none,BL,False,1683782990.3354,none
50,2023-05-11_13h29.52.735,0511_2,4,3,1,p,0.3071,none,BR,False,1683782992.7357,none
51,2023-05-11_13h29.55.153,0511_2,4,4,1,p,0.323,none,BL,False,1683782995.1531,none
52,2023-05-11_13h29.57.951,0511_2,4,5,2,w,0.4427,0.6898,YL,True,1683782997.9519,none
53,2023-05-11_13h30.00.751,0511_2,4,6,2,w,0.3226,0.6933,YL,True,1683783000.7517,none
54,2023-05-11_13h30.03.319,0511_2,4,7,1,p,0.4743,none,BL,False,1683783003.32,none
55,2023-05-11_13h30.05.685,0511_2,4,8,1,p,0.2668,none,BR,False,1683783005.6858,none
56,2023-05-11_13h30.08.135,0511_2,4,9,1,p,0.3489,none,BL,False,1683783008.1356,none
57,2023-05-11_13h30.10.953,0511_2,4,10,2,w,0.3951,0.6945,YR,True,1683783010.9532,none
58,2023-05-11_13h30.13.752,0511_2,4,11,2,w,0.3543,0.6884,YR,True,1683783013.7526,none
59,2023-05-11_13h30.16.186,0511_2,4,12,1,p,0.3381,none,BR,False,1683783016.1864,none
60,2023-05-11_13h30.18.985,0511_2,4,13,2,w,0.377,0.6887,YR,True,1683783018.9859,none
61,2023-05-11_13h30.21.785,0511_2,4,14,2,w,0.3612,0.6897,YL,True,1683783021.7854,none
62,2023-05-11_13h30.24.602,0511_2,4,15,2,w,0.4969,0.6938,YL,True,1683783024.6026,none
63,2023-05-11_13h30.27.418,0511_2,4,16,2,w,0.312,0.6933,YR,True,1683783027.4184,none
64,2023-05-11_13h31.03.236,0511_2,5,1,2,w,0.3177,0.6655,YR,True,1683783063.2366,none
65,2023-05-11_13h31.06.018,0511_2,5,2,2,w,0.3348,0.6644,YR,True,1683783066.0184,none
66,2023-05-11_13h31.08.801,0511_2,5,3,2,w,0.3848,0.6647,YL,True,1683783068.8019,none
67,2023-05-11_13h31.11.235,0511_2,5,4,1,p,0.3442,none,BL,False,1683783071.2356,none
68,2023-05-11_13h31.14.002,0511_2,5,5,2,w,0.3351,0.6552,YL,True,1683783074.0028,none
69,2023-05-11_13h31.16.786,0511_2,5,6,2,w,0.3686,0.6637,YL,True,1683783076.7861,none
70,2023-05-11_13h31.19.186,0511_2,5,7,1,p,0.2968,none,BR,False,1683783079.1864,none
71,2023-05-11_13h31.21.969,0511_2,5,8,2,w,0.3373,0.6664,YR,True,1683783081.9699,none
72,2023-05-11_13h31.24.752,0511_2,5,9,2,w,0.3133,0.6654,YL,True,1683783084.7521,none
73,2023-05-11_13h31.27.386,0511_2,5,10,1,p,0.5221,none,BR,False,1683783087.3862,none
74,2023-05-11_13h31.29.818,0511_2,5,11,1,p,0.3369,none,BR,False,1683783089.8186,none
75,2023-05-11_13h31.32.235,0511_2,5,12,1,p,0.3111,none,BR,False,1683783092.2352,none
76,2023-05-11_13h31.34.618,0511_2,5,13,1,p,0.294,none,BL,False,1683783094.6189,none
77,2023-05-11_13h31.37.385,0511_2,5,14,2,w,0.3512,0.6556,YR,True,1683783097.3856,none
78,2023-05-11_13h31.39.920,0511_2,5,15,1,p,0.4408,none,BL,False,1683783099.9201,none
79,2023-05-11_13h31.42.418,0511_2,5,16,1,p,0.3954,none,BL,False,1683783102.4187,none
80,2023-05-11_13h32.23.218,0511_2,6,1,1,p,0.3367,none,BL,False,1683783143.2189,none
81,2023-05-11_13h32.25.602,0511_2,6,2,1,p,0.2799,none,BR,False,1683783145.6029,none
82,2023-05-11_13h32.28.335,0511_2,6,3,2,w,0.3991,0.624,YR,True,1683783148.3359,none
83,2023-05-11_13h32.30.719,0511_2,6,4,1,p,0.2822,none,BR,False,1683783150.7195,none
84,2023-05-11_13h32.33.486,0511_2,6,5,2,w,0.4116,0.6439,YR,True,1683783153.4861,none
85,2023-05-11_13h32.36.236,0511_2,6,6,2,w,0.4045,0.6364,YL,True,1683783156.2363,none
86,2023-05-11_13h32.39.002,0511_2,6,7,2,w,0.2948,0.64,YL,True,1683783159.0027,none
87,2023-05-11_13h32.41.769,0511_2,6,8,2,w,0.312,0.6392,YL,True,1683783161.7697,none
88,2023-05-11_13h32.44.269,0511_2,6,9,1,p,0.4012,none,BL,False,1683783164.2694,none
89,2023-05-11_13h32.47.019,0511_2,6,10,2,w,0.3334,0.6377,YR,True,1683783167.0196,none
90,2023-05-11_13h32.49.435,0511_2,6,11,1,p,0.3114,none,BR,False,1683783169.4356,none
