,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-28_09h51.10.785,1,1,1,1,p,0.3946,none,BL,False,1682646670.7858,none
1,2023-04-28_09h51.13.569,1,1,2,2,w,0.6454,none,YR,False,1682646673.5697,none
2,2023-04-28_09h51.16.068,1,1,3,1,p,0.3993,none,BR,False,1682646676.0688,none
3,2023-04-28_09h51.18.653,1,1,4,2,w,0.4912,none,YR,False,1682646678.6532,none
4,2023-04-28_09h51.21.070,1,1,5,1,p,0.3162,none,BL,False,1682646681.0707,none
5,2023-04-28_09h51.23.852,1,1,6,2,w,0.6912,none,YR,False,1682646683.8529,none
6,2023-04-28_09h51.26.203,1,1,7,1,p,0.2521,none,BL,False,1682646686.2036,none
7,2023-04-28_09h51.28.753,1,1,8,2,w,0.4532,none,YL,False,1682646688.7533,none
8,2023-04-28_09h51.31.136,1,1,9,1,p,0.2801,none,BR,False,1682646691.1368,none
9,2023-04-28_09h51.33.702,1,1,10,2,w,0.4644,none,YL,False,1682646693.7024,none
10,2023-04-28_09h51.36.053,1,1,11,1,p,0.2581,none,BR,False,1682646696.0538,none
11,2023-04-28_09h51.38.586,1,1,12,2,w,0.4279,none,YR,False,1682646698.5867,none
12,2023-04-28_09h51.41.153,1,1,13,1,p,0.4626,none,BL,False,1682646701.153,none
13,2023-04-28_09h51.43.737,1,1,14,2,w,0.48,none,YL,False,1682646703.7377,none
14,2023-04-28_09h51.46.153,1,1,15,2,p,0.3207,none,YL,False,1682646706.1534,Wrong_press
15,2023-04-28_09h51.48.603,1,1,16,1,p,0.3521,none,BR,False,1682646708.6037,none
16,2023-04-28_09h52.18.019,1,2,1,1,p,0.4265,none,BL,False,1682646738.0192,none
17,2023-04-28_09h52.20.586,1,2,2,1,p,0.4768,none,BL,False,1682646740.5866,none
18,2023-04-28_09h52.23.270,1,2,3,2,w,0.5905,none,YL,False,1682646743.2703,none
19,2023-04-28_09h52.25.803,1,2,4,1,p,0.4355,none,BR,False,1682646745.8033,none
20,2023-04-28_09h52.28.286,1,2,5,1,p,0.3814,none,BL,False,1682646748.2867,none
21,2023-04-28_09h52.30.902,1,2,6,2,w,0.5146,none,YL,False,1682646750.9023,none
22,2023-04-28_09h52.33.302,1,2,7,1,p,0.2978,none,BR,False,1682646753.3026,none
23,2023-04-28_09h52.35.969,1,2,8,2,w,0.5623,none,YR,False,1682646755.9697,none
24,2023-04-28_09h52.38.570,1,2,9,1,p,0.5027,none,BR,False,1682646758.5707,none
25,2023-04-28_09h52.41.336,1,2,10,2,w,0.6636,none,YL,False,1682646761.3361,none
26,2023-04-28_09h52.44.102,1,2,11,2,w,0.6723,none,YL,False,1682646764.1022,none
27,2023-04-28_09h52.46.502,1,2,12,1,p,0.3064,none,BR,False,1682646766.5024,none
28,2023-04-28_09h52.49.386,1,2,13,2,w,0.778,none,YR,False,1682646769.3866,none
29,2023-04-28_09h52.52.169,1,2,14,2,w,0.6787,none,YR,False,1682646772.1699,none
30,2023-04-28_09h52.54.620,1,2,15,1,p,0.3515,none,BL,False,1682646774.6205,none
31,2023-04-28_09h52.57.236,1,2,16,2,w,0.5171,none,YR,False,1682646777.237,none
32,2023-04-28_09h53.34.169,1,3,1,1,p,0.3867,none,BL,False,1682646814.17,none
33,2023-04-28_09h53.36.605,1,3,2,1,p,0.3433,none,BR,False,1682646816.6051,none
34,2023-04-28_09h53.39.603,1,3,3,2,w,0.5315,0.8563,YL,True,1682646819.6032,none
35,2023-04-28_09h53.42.586,1,3,4,2,w,0.6373,0.8563,YR,True,1682646822.5868,none
36,2023-04-28_09h53.45.570,1,3,5,2,w,0.5897,0.8563,YL,True,1682646825.57,none
37,2023-04-28_09h53.48.054,1,3,6,1,p,0.3662,none,BL,False,1682646828.0543,none
38,2023-04-28_09h53.50.552,1,3,7,1,p,0.3876,none,BL,False,1682646830.5522,none
39,2023-04-28_09h53.52.936,1,3,8,1,p,0.2877,none,BL,False,1682646832.9363,none
40,2023-04-28_09h53.55.919,1,3,9,2,w,0.5756,0.8563,YL,True,1682646835.92,none
41,2023-04-28_09h53.58.902,1,3,10,2,w,0.7844,0.8563,YR,True,1682646838.9029,none
42,2023-04-28_09h54.01.654,1,3,11,1,p,0.6578,none,BR,False,1682646841.6541,none
43,2023-04-28_09h54.04.069,1,3,12,1,p,0.2986,none,BR,False,1682646844.0692,none
44,2023-04-28_09h54.07.036,1,3,13,2,w,0.4681,0.8563,YL,True,1682646847.0361,none
45,2023-04-28_09h54.09.404,1,3,14,1,p,0.2605,none,BR,False,1682646849.4041,none
46,2023-04-28_09h54.12.387,1,3,15,2,w,0.4843,0.8563,YR,True,1682646852.3871,none
47,2023-04-28_09h54.15.370,1,3,16,2,w,0.4688,0.8563,YR,True,1682646855.3703,none
48,2023-04-28_09h54.51.053,1,4,1,1,p,0.3326,none,BL,False,1682646891.0535,none
49,2023-04-28_09h54.53.787,1,4,2,2,w,0.6358,none,YL,False,1682646893.787,none
50,2023-04-28_09h54.56.137,1,4,3,1,p,0.2464,none,BR,False,1682646896.1371,none
51,2023-04-28_09h54.58.638,1,4,4,1,p,0.4081,none,BL,False,1682646898.6385,none
52,2023-04-28_09h55.01.304,1,4,5,2,w,0.5562,none,YR,False,1682646901.3041,none
53,2023-04-28_09h55.03.970,1,4,6,2,w,0.5617,none,YR,False,1682646903.9701,none
54,2023-04-28_09h55.06.653,1,4,7,2,w,0.5822,none,YL,False,1682646906.6534,none
55,2023-04-28_09h55.09.054,1,4,8,1,p,0.2995,none,BR,False,1682646909.0542,none
56,2023-04-28_09h55.11.771,1,4,9,2,w,0.6109,none,YR,False,1682646911.7711,none
57,2023-04-28_09h55.14.186,1,4,10,1,p,0.3266,none,BR,False,1682646914.1864,none
58,2023-04-28_09h55.16.703,1,4,11,2,w,0.4143,none,YL,False,1682646916.7034,none
59,2023-04-28_09h55.19.470,1,4,12,2,w,0.6656,none,YL,False,1682646919.4703,none
60,2023-04-28_09h55.22.169,1,4,13,2,w,0.6106,none,YR,False,1682646922.1698,none
61,2023-04-28_09h55.24.603,1,4,14,1,p,0.3428,none,BR,False,1682646924.6031,none
62,2023-04-28_09h55.26.971,1,4,15,1,p,0.2617,none,BL,False,1682646926.9717,none
63,2023-04-28_09h55.29.403,1,4,16,1,p,0.3184,none,BL,False,1682646929.4033,none
64,2023-04-28_09h56.04.636,1,5,1,1,p,0.2913,none,BL,False,1682646964.6366,none
65,2023-04-28_09h56.07.003,1,5,2,1,p,0.2761,none,BR,False,1682646967.0033,none
66,2023-04-28_09h56.09.420,1,5,3,1,p,0.3175,none,BR,False,1682646969.4203,none
67,2023-04-28_09h56.11.786,1,5,4,1,p,0.2687,none,BR,False,1682646971.7867,none
68,2023-04-28_09h56.14.736,1,5,5,2,w,0.462,0.8274,YL,True,1682646974.7368,none
69,2023-04-28_09h56.17.121,1,5,6,1,p,0.2879,none,BR,False,1682646977.1214,none
70,2023-04-28_09h56.19.637,1,5,7,1,p,0.4167,none,BL,False,1682646979.6371,none
71,2023-04-28_09h56.22.004,1,5,8,1,p,0.2761,none,BL,False,1682646982.004,none
72,2023-04-28_09h56.24.953,1,5,9,2,w,0.4614,0.8344,YL,True,1682646984.9539,none
73,2023-04-28_09h56.27.887,1,5,10,2,w,0.5752,0.8244,YL,True,1682646987.8875,none
74,2023-04-28_09h56.30.253,1,5,11,1,p,0.2734,none,BL,False,1682646990.2536,none
75,2023-04-28_09h56.32.737,1,5,12,2,p,0.3794,0.8343,YR,True,1682646992.7375,Wrong_press
76,2023-04-28_09h56.35.669,1,5,13,2,w,0.5759,0.8225,YR,True,1682646995.6698,none
77,2023-04-28_09h56.38.620,1,5,14,2,w,0.5149,0.8305,YL,True,1682646998.6202,none
78,2023-04-28_09h56.41.553,1,5,15,2,w,0.5566,0.821,YR,True,1682647001.554,none
79,2023-04-28_09h56.44.503,1,5,16,2,w,0.5111,0.8299,YR,True,1682647004.5037,none
80,2023-04-28_09h57.27.970,1,6,1,1,p,0.3099,none,BL,False,1682647047.9705,none
81,2023-04-28_09h57.30.387,1,6,2,1,p,0.3183,none,BR,False,1682647050.3878,none
82,2023-04-28_09h57.32.788,1,6,3,1,p,0.31,none,BL,False,1682647052.788,none
83,2023-04-28_09h57.35.154,1,6,4,1,p,0.2619,none,BR,False,1682647055.1542,none
84,2023-04-28_09h57.38.053,1,6,5,2,w,0.5349,0.7866,YR,True,1682647058.0537,none
85,2023-04-28_09h57.40.969,1,6,6,2,w,0.6193,0.8011,YR,True,1682647060.97,none
86,2023-04-28_09h57.43.887,1,6,7,2,w,0.7182,0.8099,YR,True,1682647063.8876,none
87,2023-04-28_09h57.46.387,1,6,8,1,p,0.4099,none,BL,False,1682647066.3872,none
88,2023-04-28_09h57.48.870,1,6,9,1,p,0.3897,none,BR,False,1682647068.8701,none
89,2023-04-28_09h57.51.788,1,6,10,2,w,0.7542,0.803,YL,True,1682647071.788,none
90,2023-04-28_09h57.54.703,1,6,11,2,w,0.526,0.8122,YL,True,1682647074.7039,none
91,2023-04-28_09h57.57.620,1,6,12,2,w,0.4489,0.794,YL,True,1682647077.6202,none
92,2023-04-28_09h58.00.004,1,6,13,1,p,0.284,none,BR,False,1682647080.0046,none
93,2023-04-28_09h58.02.903,1,6,14,2,w,0.485,0.7863,YR,True,1682647082.9038,none
94,2023-04-28_09h58.05.486,1,6,15,1,p,0.4808,none,BL,False,1682647085.4866,none
95,2023-04-28_09h58.08.386,1,6,16,2,w,0.4739,0.7938,YL,True,1682647088.387,none
96,2023-04-28_09h58.41.537,1,7,1,1,p,0.2535,none,BL,False,1682647121.5378,none
97,2023-04-28_09h58.44.437,1,7,2,2,w,0.4957,0.7828,YR,True,1682647124.4372,none
98,2023-04-28_09h58.47.336,1,7,3,2,w,0.4918,0.7884,YR,True,1682647127.3368,none
99,2023-04-28_09h58.50.204,1,7,4,2,w,0.415,0.7519,YL,True,1682647130.2047,none
100,2023-04-28_09h58.52.620,1,7,5,1,p,0.3162,none,BR,False,1682647132.6205,none
101,2023-04-28_09h58.55.171,1,7,6,1,p,0.4521,none,BL,False,1682647135.1717,none
102,2023-04-28_09h58.57.570,1,7,7,1,p,0.3027,none,BR,False,1682647137.5709,none
103,2023-04-28_09h59.00.004,1,7,8,1,p,0.3422,none,BR,False,1682647140.0045,none
104,2023-04-28_09h59.02.887,1,7,9,2,w,0.4126,0.7605,YL,True,1682647142.8876,none
105,2023-04-28_09h59.05.770,1,7,10,2,w,0.4731,0.7756,YR,True,1682647145.7706,none
106,2023-04-28_09h59.08.186,1,7,11,1,p,0.3181,none,BL,False,1682647148.1867,none
107,2023-04-28_09h59.11.071,1,7,12,2,w,0.502,0.7723,YL,True,1682647151.0711,none
108,2023-04-28_09h59.13.503,1,7,13,1,p,0.338,none,BR,False,1682647153.5039,none
109,2023-04-28_09h59.16.371,1,7,14,2,w,0.4408,0.7565,YL,True,1682647156.3716,none
110,2023-04-28_09h59.19.254,1,7,15,2,w,0.5658,0.7726,YR,True,1682647159.2544,none
111,2023-04-28_09h59.21.604,1,7,16,1,p,0.2598,none,BL,False,1682647161.6043,none
112,2023-04-28_09h59.51.921,1,8,1,1,p,0.3205,none,BR,False,1682647191.9217,none
113,2023-04-28_09h59.54.770,1,8,2,2,w,0.3922,0.7461,YR,True,1682647194.7707,none
114,2023-04-28_09h59.57.171,1,8,3,1,p,0.3021,none,BR,False,1682647197.1717,none
115,2023-04-28_10h00.00.053,1,8,4,2,w,0.5499,0.7658,YL,True,1682647200.054,none
116,2023-04-28_10h00.02.621,1,8,5,1,p,0.4662,none,BL,False,1682647202.6212,none
117,2023-04-28_10h00.05.504,1,8,6,2,w,0.4284,0.7682,YR,True,1682647205.5041,none
118,2023-04-28_10h00.07.921,1,8,7,1,p,0.3203,none,BL,False,1682647207.9212,none
119,2023-04-28_10h00.10.355,1,8,8,1,p,0.3283,none,BR,False,1682647210.3552,none
120,2023-04-28_10h00.13.204,1,8,9,2,w,0.5184,0.7291,YL,True,1682647213.2045,none
121,2023-04-28_10h00.15.720,1,8,10,1,p,0.4121,none,BL,False,1682647215.7218,none
122,2023-04-28_10h00.18.187,1,8,11,1,p,0.3679,none,BR,False,1682647218.1878,none
123,2023-04-28_10h00.21.021,1,8,12,2,w,0.6448,0.7188,YL,True,1682647221.0212,none
124,2023-04-28_10h00.23.854,1,8,13,2,w,0.4915,0.718,YL,True,1682647223.8541,none
125,2023-04-28_10h00.26.288,1,8,14,1,p,0.3389,none,BL,False,1682647226.289,none
