,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-08_17h17.22.524,0408_05,1,1,1,none,none,none,BR,False,1680945442.5243,Not_press
1,2023-04-08_17h17.25.090,0408_05,1,2,2,w,0.474,none,YR,False,1680945445.0907,none
2,2023-04-08_17h17.27.523,0408_05,1,3,2,w,0.3312,none,YR,False,1680945447.5237,none
3,2023-04-08_17h17.29.974,0408_05,1,4,1,p,0.346,none,BL,False,1680945449.9748,none
4,2023-04-08_17h17.32.391,0408_05,1,5,1,p,0.312,none,BR,False,1680945452.3917,none
5,2023-04-08_17h17.34.824,0408_05,1,6,2,w,0.3352,none,YR,False,1680945454.8246,none
6,2023-04-08_17h17.37.291,0408_05,1,7,2,w,0.366,none,YL,False,1680945457.2912,none
7,2023-04-08_17h17.39.708,0408_05,1,8,1,p,0.3235,none,BL,False,1680945459.7081,none
8,2023-04-08_17h17.42.125,0408_05,1,9,1,p,0.3148,none,BL,False,1680945462.1259,none
9,2023-04-08_17h17.44.508,0408_05,1,10,2,w,0.282,none,YR,False,1680945464.5083,none
10,2023-04-08_17h17.47.007,0408_05,1,11,1,p,0.4025,none,BL,False,1680945467.0074,none
11,2023-04-08_17h17.49.475,0408_05,1,12,2,w,0.3666,none,YL,False,1680945469.4761,none
12,2023-04-08_17h17.51.923,0408_05,1,13,2,w,0.3382,none,YL,False,1680945471.9239,none
13,2023-04-08_17h17.54.457,0408_05,1,14,1,p,0.442,none,BR,False,1680945474.4575,none
14,2023-04-08_17h17.56.958,0408_05,1,15,1,p,0.3961,none,BR,False,1680945476.9581,none
15,2023-04-08_17h17.59.357,0408_05,1,16,2,w,0.2968,none,YL,False,1680945479.3575,none
16,2023-04-08_17h18.34.524,0408_05,2,1,2,w,0.3474,none,YR,False,1680945514.5247,none
17,2023-04-08_17h18.36.957,0408_05,2,2,1,p,0.3382,none,BR,False,1680945516.958,none
18,2023-04-08_17h18.39.574,0408_05,2,3,1,p,0.5208,none,BL,False,1680945519.574,none
19,2023-04-08_17h18.41.957,0408_05,2,4,2,w,0.2875,none,YL,False,1680945521.9572,none
20,2023-04-08_17h18.44.391,0408_05,2,5,1,p,0.337,none,BL,False,1680945524.391,none
21,2023-04-08_17h18.46.841,0408_05,2,6,1,p,0.3589,none,BL,False,1680945526.8411,none
22,2023-04-08_17h18.49.257,0408_05,2,7,1,p,0.3166,none,BR,False,1680945529.2576,none
23,2023-04-08_17h18.51.675,0408_05,2,8,2,w,0.3241,none,YR,False,1680945531.6752,none
24,2023-04-08_17h18.54.141,0408_05,2,9,1,p,0.3712,none,BL,False,1680945534.1418,none
25,2023-04-08_17h18.56.591,0408_05,2,10,2,w,0.3531,none,YL,False,1680945536.5914,none
26,2023-04-08_17h18.59.024,0408_05,2,11,2,w,0.327,none,YR,False,1680945539.0249,none
27,2023-04-08_17h19.01.491,0408_05,2,12,1,p,0.3739,none,BR,False,1680945541.4914,none
28,2023-04-08_17h19.03.874,0408_05,2,13,2,w,0.2828,none,YL,False,1680945543.8747,none
29,2023-04-08_17h19.06.324,0408_05,2,14,2,w,0.3557,none,YL,False,1680945546.3249,none
30,2023-04-08_17h19.08.824,0408_05,2,15,2,w,0.41,none,YR,False,1680945548.8244,none
31,2023-04-08_17h19.11.424,0408_05,2,16,1,p,0.4936,none,BR,False,1680945551.4242,none
32,2023-04-08_17h19.46.275,0408_05,3,1,2,w,0.2917,0.6994,YL,True,1680945586.2752,none
33,2023-04-08_17h19.49.091,0408_05,3,2,2,w,0.3558,0.6994,YR,True,1680945589.0913,none
34,2023-04-08_17h19.51.741,0408_05,3,3,1,p,0.5386,none,BR,False,1680945591.7412,none
35,2023-04-08_17h19.54.358,0408_05,3,4,1,p,0.5041,none,BL,False,1680945594.3582,none
36,2023-04-08_17h19.56.791,0408_05,3,5,1,p,0.3115,none,BL,False,1680945596.7912,none
37,2023-04-08_17h19.59.624,0408_05,3,6,2,w,0.3344,0.6994,YR,True,1680945599.6244,none
38,2023-04-08_17h20.02.457,0408_05,3,7,2,w,0.317,0.6994,YL,True,1680945602.458,none
39,2023-04-08_17h20.04.858,0408_05,3,8,1,p,0.2912,none,BR,False,1680945604.8581,none
40,2023-04-08_17h20.07.691,0408_05,3,9,2,w,0.2997,0.6994,YL,True,1680945607.6912,none
41,2023-04-08_17h20.10.523,0408_05,3,10,2,w,0.3785,0.6994,YL,True,1680945610.524,none
42,2023-04-08_17h20.12.924,0408_05,3,11,1,p,0.2975,none,BR,False,1680945612.9244,none
43,2023-04-08_17h20.15.390,0408_05,3,12,1,p,0.3619,none,BR,False,1680945615.3909,none
44,2023-04-08_17h20.18.191,0408_05,3,13,2,w,0.4066,0.6994,YR,True,1680945618.1915,none
45,2023-04-08_17h20.21.007,0408_05,3,14,2,w,0.5347,0.6994,YR,True,1680945621.0079,none
46,2023-04-08_17h20.23.475,0408_05,3,15,1,p,0.3668,none,BL,False,1680945623.475,none
47,2023-04-08_17h20.25.908,0408_05,3,16,1,p,0.332,none,BL,False,1680945625.9083,none
48,2023-04-08_17h20.58.474,0408_05,4,1,2,w,0.2986,0.6696,YR,True,1680945658.4742,none
49,2023-04-08_17h21.00.874,0408_05,4,2,1,p,0.2999,none,BL,False,1680945660.8749,none
50,2023-04-08_17h21.03.358,0408_05,4,3,1,p,0.3868,none,BL,False,1680945663.3584,none
51,2023-04-08_17h21.06.158,0408_05,4,4,2,w,0.3281,0.671,YL,True,1680945666.1582,none
52,2023-04-08_17h21.08.724,0408_05,4,5,1,p,0.464,none,BR,False,1680945668.7248,none
53,2023-04-08_17h21.11.507,0408_05,4,6,2,w,0.3453,0.6717,YR,True,1680945671.5079,none
54,2023-04-08_17h21.14.292,0408_05,4,7,2,w,0.498,0.6732,YL,True,1680945674.2923,none
55,2023-04-08_17h21.17.075,0408_05,4,8,2,w,0.3149,0.6706,YL,True,1680945677.0751,none
