,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-14_16h46.53.535,0414_05,1,1,1,p,0.3996,none,BL,False,1681462013.5357,none
1,2023-04-14_16h46.55.952,0414_05,1,2,1,p,0.3158,none,BL,False,1681462015.9523,none
2,2023-04-14_16h46.58.401,0414_05,1,3,2,w,0.3463,none,YR,False,1681462018.4015,none
3,2023-04-14_16h47.00.867,0414_05,1,4,1,p,0.3771,none,BR,False,1681462020.8677,none
4,2023-04-14_16h47.03.268,0414_05,1,5,1,p,0.3097,none,BR,False,1681462023.2681,none
5,2023-04-14_16h47.05.701,0414_05,1,6,1,p,0.3423,none,BR,False,1681462025.7015,none
6,2023-04-14_16h47.08.218,0414_05,1,7,2,w,0.4128,none,YL,False,1681462028.2181,none
7,2023-04-14_16h47.10.619,0414_05,1,8,1,p,0.3039,none,BL,False,1681462030.6192,none
8,2023-04-14_16h47.13.151,0414_05,1,9,2,w,0.4319,none,YL,False,1681462033.152,none
9,2023-04-14_16h47.15.717,0414_05,1,10,2,w,0.4665,none,YL,False,1681462035.7175,none
10,2023-04-14_16h47.18.117,0414_05,1,11,2,w,0.3004,none,YL,False,1681462038.1174,none
11,2023-04-14_16h47.20.568,0414_05,1,12,2,w,0.3562,none,YR,False,1681462040.5687,none
12,2023-04-14_16h47.22.985,0414_05,1,13,2,w,0.3142,none,YR,False,1681462042.9853,none
13,2023-04-14_16h47.25.534,0414_05,1,14,1,p,0.4576,none,BL,False,1681462045.5347,none
14,2023-04-14_16h47.27.969,0414_05,1,15,1,p,0.3392,none,BR,False,1681462047.9692,none
15,2023-04-14_16h47.30.718,0414_05,1,16,2,w,0.6574,none,YR,False,1681462050.7186,none
16,2023-04-14_16h48.06.618,0414_05,2,1,1,p,0.3539,none,BL,False,1681462086.6186,none
17,2023-04-14_16h48.09.018,0414_05,2,2,1,p,0.2961,none,BR,False,1681462089.0189,none
18,2023-04-14_16h48.11.451,0414_05,2,3,1,p,0.3359,none,BR,False,1681462091.4518,none
19,2023-04-14_16h48.13.968,0414_05,2,4,2,w,0.4226,none,YR,False,1681462093.9688,none
20,2023-04-14_16h48.16.501,0414_05,2,5,1,p,0.4339,none,BL,False,1681462096.5012,none
21,2023-04-14_16h48.19.051,0414_05,2,6,2,w,0.445,none,YL,False,1681462099.0514,none
22,2023-04-14_16h48.21.669,0414_05,2,7,1,p,0.5264,none,BL,False,1681462101.6695,none
23,2023-04-14_16h48.24.119,0414_05,2,8,2,w,0.3503,none,YR,False,1681462104.1193,none
24,2023-04-14_16h48.26.551,0414_05,2,9,1,p,0.3323,none,BR,False,1681462106.5519,none
25,2023-04-14_16h48.29.134,0414_05,2,10,1,p,0.4822,none,BR,False,1681462109.1349,none
26,2023-04-14_16h48.31.718,0414_05,2,11,2,w,0.483,none,YL,False,1681462111.718,none
27,2023-04-14_16h48.34.268,0414_05,2,12,2,w,0.4519,none,YL,False,1681462114.2688,none
28,2023-04-14_16h48.36.702,0414_05,2,13,2,w,0.3416,none,YL,False,1681462116.703,none
29,2023-04-14_16h48.39.102,0414_05,2,14,2,w,0.2914,none,YR,False,1681462119.1028,none
30,2023-04-14_16h48.41.469,0414_05,2,15,2,w,0.276,none,YR,False,1681462121.4692,none
31,2023-04-14_16h48.43.867,0414_05,2,16,1,p,0.302,none,BL,False,1681462123.8679,none
32,2023-04-14_16h49.15.384,0414_05,3,1,2,w,0.2993,0.7323,YR,True,1681462155.3849,none
33,2023-04-14_16h49.17.819,0414_05,3,2,1,p,0.3289,none,BL,False,1681462157.8194,none
34,2023-04-14_16h49.20.668,0414_05,3,3,2,w,0.2797,0.7323,YR,True,1681462160.6687,none
35,2023-04-14_16h49.23.136,0414_05,3,4,1,p,0.3662,none,BR,False,1681462163.136,none
36,2023-04-14_16h49.25.617,0414_05,3,5,1,p,0.387,none,BR,False,1681462165.6179,none
37,2023-04-14_16h49.28.035,0414_05,3,6,1,p,0.3194,none,BR,False,1681462168.0354,none
38,2023-04-14_16h49.30.885,0414_05,3,7,2,w,0.4155,0.7323,YL,True,1681462170.8852,none
39,2023-04-14_16h49.33.734,0414_05,3,8,2,w,0.6535,0.7323,YL,True,1681462173.7349,none
40,2023-04-14_16h49.36.584,0414_05,3,9,2,w,0.4111,0.7323,YL,True,1681462176.5846,none
41,2023-04-14_16h49.39.419,0414_05,3,10,2,w,0.2731,0.7323,YR,True,1681462179.4196,none
42,2023-04-14_16h49.41.835,0414_05,3,11,1,p,0.3198,none,BL,False,1681462181.8357,none
43,2023-04-14_16h49.44.669,0414_05,3,12,2,w,0.3756,0.7323,YR,True,1681462184.6695,none
44,2023-04-14_16h49.47.118,0414_05,3,13,1,p,0.3329,none,BR,False,1681462187.1185,none
45,2023-04-14_16h49.49.569,0414_05,3,14,1,p,0.3478,none,BL,False,1681462189.5699,none
46,2023-04-14_16h49.52.435,0414_05,3,15,2,w,0.4335,0.7323,YL,True,1681462192.4353,none
47,2023-04-14_16h49.54.868,0414_05,3,16,1,p,0.3103,none,BL,False,1681462194.8681,none
48,2023-04-14_16h50.28.918,0414_05,4,1,1,p,0.3573,none,BL,False,1681462228.919,none
49,2023-04-14_16h50.31.469,0414_05,4,2,2,w,0.4519,none,YL,False,1681462231.4699,none
50,2023-04-14_16h50.33.869,0414_05,4,3,1,p,0.3097,none,BL,False,1681462233.8694,none
51,2023-04-14_16h50.36.285,0414_05,4,4,2,w,0.3176,none,YR,False,1681462236.285,none
52,2023-04-14_16h50.38.668,0414_05,4,5,2,w,0.2846,none,YR,False,1681462238.6687,none
53,2023-04-14_16h50.41.085,0414_05,4,6,2,w,0.3256,none,YR,False,1681462241.0858,none
54,2023-04-14_16h50.43.485,0414_05,4,7,1,p,0.3009,none,BR,False,1681462243.4859,none
55,2023-04-14_16h50.46.285,0414_05,4,8,1,p,0.701,none,BR,False,1681462246.2854,none
56,2023-04-14_16h50.48.701,0414_05,4,9,1,p,0.3249,none,BR,False,1681462248.7017,none
57,2023-04-14_16h50.51.118,0414_05,4,10,2,w,0.3165,none,YL,False,1681462251.1186,none
58,2023-04-14_16h50.53.502,0414_05,4,11,2,w,0.291,none,YR,False,1681462253.502,none
59,2023-04-14_16h50.55.886,0414_05,4,12,1,p,0.2922,none,BL,False,1681462255.8862,none
60,2023-04-14_16h50.58.601,0414_05,4,13,2,w,0.6132,none,YL,False,1681462258.6016,none
61,2023-04-14_16h51.01.235,0414_05,4,14,1,p,0.5286,none,BR,False,1681462261.2352,none
62,2023-04-14_16h51.03.769,0414_05,4,15,1,p,0.4314,none,BL,False,1681462263.7694,none
63,2023-04-14_16h51.06.185,0414_05,4,16,2,w,0.3139,none,YL,False,1681462266.186,none
64,2023-04-14_16h51.40.685,0414_05,5,1,1,p,0.3748,none,BR,False,1681462300.6853,none
65,2023-04-14_16h51.43.501,0414_05,5,2,2,w,0.2915,0.7038,YR,True,1681462303.5017,none
66,2023-04-14_16h51.46.319,0414_05,5,3,2,w,0.4837,0.7054,YL,True,1681462306.3193,none
67,2023-04-14_16h51.48.785,0414_05,5,4,1,p,0.3718,none,BL,False,1681462308.7854,none
68,2023-04-14_16h51.51.602,0414_05,5,5,2,w,0.3523,0.7069,YL,True,1681462311.6021,none
69,2023-04-14_16h51.54.102,0414_05,5,6,1,p,0.4091,none,BL,False,1681462314.1023,none
70,2023-04-14_16h51.56.619,0414_05,5,7,1,p,0.4204,none,BR,False,1681462316.6195,none
71,2023-04-14_16h51.59.185,0414_05,5,8,1,p,0.4645,none,BL,False,1681462319.185,none
72,2023-04-14_16h52.01.637,0414_05,5,9,1,p,0.3529,none,BR,False,1681462321.6373,none
73,2023-04-14_16h52.04.452,0414_05,5,10,2,w,0.3027,0.7049,YR,True,1681462324.4526,none
74,2023-04-14_16h52.06.919,0414_05,5,11,1,p,0.3739,none,BR,False,1681462326.9191,none
75,2023-04-14_16h52.09.736,0414_05,5,12,2,w,0.5477,0.7039,YR,True,1681462329.736,none
76,2023-04-14_16h52.12.268,0414_05,5,13,1,p,0.4344,none,BL,False,1681462332.2685,none
77,2023-04-14_16h52.15.387,0414_05,5,14,2,w,1.01,0.7057,YL,True,1681462335.387,none
78,2023-04-14_16h52.18.202,0414_05,5,15,2,w,0.3599,0.7027,YR,True,1681462338.2025,none
79,2023-04-14_16h52.21.035,0414_05,5,16,2,w,0.5281,0.7045,YL,True,1681462341.0353,none
80,2023-04-14_16h53.15.335,0414_05,6,1,1,p,0.4153,none,BL,False,1681462395.3352,none
