,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-12_15h06.47.776,0412_02,1,1,1,p,0.5793,none,BR,False,1681283207.7766,none
1,2023-04-12_15h06.50.408,0412_02,1,2,1,p,0.5357,none,BL,False,1681283210.4088,none
2,2023-04-12_15h06.52.977,0412_02,1,3,2,w,0.4627,none,YL,False,1681283212.9772,none
3,2023-04-12_15h06.55.526,0412_02,1,4,2,w,0.4478,none,YR,False,1681283215.5266,none
4,2023-04-12_15h06.58.009,0412_02,1,5,2,w,0.3941,none,YL,False,1681283218.0097,none
5,2023-04-12_15h07.00.541,0412_02,1,6,1,p,0.4308,none,BR,False,1681283220.542,none
6,2023-04-12_15h07.02.960,0412_02,1,7,2,w,0.3129,none,YL,False,1681283222.9601,none
7,2023-04-12_15h07.05.559,0412_02,1,8,1,p,0.5036,none,BR,False,1681283225.5597,none
8,2023-04-12_15h07.08.192,0412_02,1,9,1,p,0.5366,none,BL,False,1681283228.1931,none
9,2023-04-12_15h07.10.826,0412_02,1,10,1,p,0.5436,none,BL,False,1681283230.8267,none
10,2023-04-12_15h07.13.393,0412_02,1,11,1,p,0.47,none,BR,False,1681283233.3939,none
11,2023-04-12_15h07.16.009,0412_02,1,12,2,w,0.52,none,YR,False,1681283236.0094,none
12,2023-04-12_15h07.18.542,0412_02,1,13,2,w,0.4387,none,YL,False,1681283238.5427,none
13,2023-04-12_15h07.21.076,0412_02,1,14,2,w,0.4411,none,YR,False,1681283241.0761,none
14,2023-04-12_15h07.23.693,0412_02,1,15,1,p,0.5243,none,BL,False,1681283243.6932,none
15,2023-04-12_15h07.26.192,0412_02,1,16,2,w,0.3952,none,YR,False,1681283246.1924,none
16,2023-04-12_15h07.59.760,0412_02,2,1,2,w,0.5212,none,YL,False,1681283279.7606,none
17,2023-04-12_15h08.02.360,0412_02,2,2,1,p,0.5046,none,BR,False,1681283282.3605,none
18,2023-04-12_15h08.04.959,0412_02,2,3,2,w,0.4967,none,YL,False,1681283284.9591,none
19,2023-04-12_15h08.07.459,0412_02,2,4,1,p,0.4006,none,BR,False,1681283287.4596,none
