,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-06_14h35.32.588,0406_03,1,1,1,p,0.3897,none,BR,False,1680762932.5887,none
1,2023-04-06_14h35.35.005,0406_03,1,2,2,w,0.3226,none,YL,False,1680762935.0052,none
2,2023-04-06_14h35.37.355,0406_03,1,3,1,p,0.2575,none,BL,False,1680762937.3557,none
3,2023-04-06_14h35.39.705,0406_03,1,4,1,p,0.2598,none,BR,False,1680762939.705,none
4,2023-04-06_14h35.42.139,0406_03,1,5,2,w,0.3413,none,YL,False,1680762942.1394,none
5,2023-04-06_14h35.44.573,0406_03,1,6,2,w,0.3324,none,YR,False,1680762944.5732,none
6,2023-04-06_14h35.46.972,0406_03,1,7,2,w,0.3068,none,YR,False,1680762946.9724,none
7,2023-04-06_14h35.49.406,0406_03,1,8,2,w,0.339,none,YR,False,1680762949.4063,none
8,2023-04-06_14h35.51.788,0406_03,1,9,1,p,0.2814,none,BL,False,1680762951.7888,none
9,2023-04-06_14h35.54.189,0406_03,1,10,1,p,0.3061,none,BR,False,1680762954.1891,none
10,2023-04-06_14h35.56.622,0406_03,1,11,2,w,0.3297,none,YL,False,1680762956.6226,none
11,2023-04-06_14h35.59.055,0406_03,1,12,1,p,0.337,none,BL,False,1680762959.0557,none
12,2023-04-06_14h36.01.489,0406_03,1,13,1,p,0.3353,none,BL,False,1680762961.4895,none
13,2023-04-06_14h36.03.871,0406_03,1,14,2,w,0.2861,none,YR,False,1680762963.872,none
14,2023-04-06_14h36.06.338,0406_03,1,15,2,w,0.3745,none,YL,False,1680762966.3388,none
15,2023-04-06_14h36.08.705,0406_03,1,16,1,p,0.268,none,BR,False,1680762968.7057,none
16,2023-04-06_14h36.42.239,0406_03,2,1,1,p,0.3207,none,BL,False,1680763002.2397,none
17,2023-04-06_14h36.44.705,0406_03,2,2,2,w,0.3677,none,YR,False,1680763004.7059,none
18,2023-04-06_14h36.47.106,0406_03,2,3,1,p,0.3013,none,BR,False,1680763007.1063,none
19,2023-04-06_14h36.49.489,0406_03,2,4,1,p,0.2856,none,BR,False,1680763009.4893,none
20,2023-04-06_14h36.51.889,0406_03,2,5,2,w,0.3016,none,YL,False,1680763011.8896,none
21,2023-04-06_14h36.54.305,0406_03,2,6,2,w,0.3169,none,YL,False,1680763014.3059,none
22,2023-04-06_14h36.56.689,0406_03,2,7,2,w,0.2844,none,YR,False,1680763016.6891,none
23,2023-04-06_14h36.59.139,0406_03,2,8,2,w,0.358,none,YL,False,1680763019.1394,none
24,2023-04-06_14h37.01.622,0406_03,2,9,2,w,0.3801,none,YR,False,1680763021.6221,none
25,2023-04-06_14h37.04.039,0406_03,2,10,1,p,0.3129,none,BR,False,1680763024.0393,none
26,2023-04-06_14h37.06.439,0406_03,2,11,1,p,0.3036,none,BL,False,1680763026.4398,none
27,2023-04-06_14h37.08.839,0406_03,2,12,2,w,0.3036,none,YL,False,1680763028.8394,none
28,2023-04-06_14h37.11.271,0406_03,2,13,1,p,0.3275,none,BL,False,1680763031.2719,none
29,2023-04-06_14h37.13.622,0406_03,2,14,2,w,0.2463,none,YR,False,1680763033.6225,none
30,2023-04-06_14h37.16.072,0406_03,2,15,1,p,0.3604,none,BL,False,1680763036.0728,none
31,2023-04-06_14h37.18.473,0406_03,2,16,1,p,0.3105,none,BR,False,1680763038.4732,none
32,2023-04-06_14h37.51.322,0406_03,3,1,2,w,0.2935,0.7258,YR,True,1680763071.3223,none
33,2023-04-06_14h37.53.889,0406_03,3,2,1,p,0.468,none,BR,False,1680763073.8893,none
34,2023-04-06_14h37.56.323,0406_03,3,3,1,p,0.3337,none,BL,False,1680763076.3237,none
35,2023-04-06_14h37.59.157,0406_03,3,4,2,w,0.2603,0.7258,YR,True,1680763079.1571,none
