,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-08_11h06.15.301,0408_02,1,1,2,w,0.393,none,YR,False,1680923175.3016,none
1,2023-04-08_11h06.17.752,0408_02,1,2,1,p,0.3488,none,BR,False,1680923177.7526,none
2,2023-04-08_11h06.20.368,0408_02,1,3,2,w,0.5155,none,YR,False,1680923180.3689,none
3,2023-04-08_11h06.22.901,0408_02,1,4,2,w,0.4423,none,YL,False,1680923182.9025,none
4,2023-04-08_11h06.25.435,0408_02,1,5,1,p,0.4296,none,BR,False,1680923185.4352,none
5,2023-04-08_11h06.27.935,0408_02,1,6,1,p,0.3994,none,BR,False,1680923187.9358,none
6,2023-04-08_11h06.30.485,0408_02,1,7,2,w,0.4441,none,YR,False,1680923190.4858,none
7,2023-04-08_11h06.32.951,0408_02,1,8,1,p,0.3739,none,BL,False,1680923192.9519,none
8,2023-04-08_11h06.35.384,0408_02,1,9,1,p,0.3399,none,BL,False,1680923195.3847,none
9,2023-04-08_11h06.37.818,0408_02,1,10,1,p,0.3299,none,BL,False,1680923197.8184,none
10,2023-04-08_11h06.40.302,0408_02,1,11,2,w,0.3845,none,YR,False,1680923200.3026,none
11,2023-04-08_11h06.43.302,0408_02,1,12,2,w,0.9096,none,YL,False,1680923203.3025,none
12,2023-04-08_11h06.45.968,0408_02,1,13,2,w,0.5656,none,YL,False,1680923205.9684,none
13,2023-04-08_11h06.48.435,0408_02,1,14,1,p,0.3707,none,BR,False,1680923208.4361,none
14,2023-04-08_11h06.50.936,0408_02,1,15,2,w,0.4004,none,YL,False,1680923210.9364,none
15,2023-04-08_11h06.53.502,0408_02,1,16,1,p,0.4677,none,BL,False,1680923213.5021,none
16,2023-04-08_11h07.28.218,0408_02,2,1,1,p,0.3374,none,BL,False,1680923248.2187,none
17,2023-04-08_11h07.30.669,0408_02,2,2,1,p,0.3445,none,BL,False,1680923250.6692,none
18,2023-04-08_11h07.33.235,0408_02,2,3,2,w,0.4708,none,YL,False,1680923253.2355,none
19,2023-04-08_11h07.35.618,0408_02,2,4,1,p,0.2802,none,BR,False,1680923255.6185,none
20,2023-04-08_11h07.38.068,0408_02,2,5,2,w,0.3449,none,YR,False,1680923258.0686,none
21,2023-04-08_11h07.40.503,0408_02,2,6,1,p,0.3427,none,BR,False,1680923260.5031,none
22,2023-04-08_11h07.42.984,0408_02,2,7,2,w,0.39,none,YL,False,1680923262.9848,none
23,2023-04-08_11h07.45.468,0408_02,2,8,2,w,0.3782,none,YR,False,1680923265.469,none
24,2023-04-08_11h07.47.885,0408_02,2,9,2,w,0.3261,none,YL,False,1680923267.8854,none
25,2023-04-08_11h07.50.468,0408_02,2,10,2,w,0.4939,none,YR,False,1680923270.4685,none
26,2023-04-08_11h07.52.885,0408_02,2,11,1,p,0.3183,none,BR,False,1680923272.8856,none
27,2023-04-08_11h07.55.318,0408_02,2,12,2,w,0.3343,none,YL,False,1680923275.3183,none
28,2023-04-08_11h07.57.852,0408_02,2,13,1,p,0.4285,none,BL,False,1680923277.8525,none
29,2023-04-08_11h08.00.419,0408_02,2,14,2,w,0.4632,none,YR,False,1680923280.4195,none
30,2023-04-08_11h08.02.852,0408_02,2,15,1,p,0.3441,none,BL,False,1680923282.8526,none
31,2023-04-08_11h08.05.301,0408_02,2,16,1,p,0.3593,none,BR,False,1680923285.3016,none
32,2023-04-08_11h08.39.853,0408_02,3,1,1,p,0.3195,none,BL,False,1680923319.8532,none
33,2023-04-08_11h08.42.269,0408_02,3,2,1,p,0.3111,none,BL,False,1680923322.2698,none
34,2023-04-08_11h08.44.652,0408_02,3,3,1,p,0.2863,none,BL,False,1680923324.6526,none
35,2023-04-08_11h08.47.169,0408_02,3,4,2,w,0.415,none,YL,False,1680923327.1693,none
36,2023-04-08_11h08.49.869,0408_02,3,5,2,w,0.6025,none,YR,False,1680923329.869,none
37,2023-04-08_11h08.52.419,0408_02,3,6,2,w,0.4544,none,YR,False,1680923332.4193,none
38,2023-04-08_11h08.54.835,0408_02,3,7,1,p,0.3202,none,BR,False,1680923334.8351,none
39,2023-04-08_11h08.57.401,0408_02,3,8,2,w,0.4721,none,YL,False,1680923337.4015,none
40,2023-04-08_11h08.59.818,0408_02,3,9,1,p,0.3136,none,BR,False,1680923339.8189,none
41,2023-04-08_11h09.02.484,0408_02,3,10,1,p,0.5765,none,BL,False,1680923342.4848,none
42,2023-04-08_11h09.04.918,0408_02,3,11,2,w,0.342,none,YR,False,1680923344.9187,none
43,2023-04-08_11h09.07.418,0408_02,3,12,1,p,0.4047,none,BR,False,1680923347.4187,none
44,2023-04-08_11h09.09.918,0408_02,3,13,1,p,0.408,none,BR,False,1680923349.9186,none
45,2023-04-08_11h09.12.385,0408_02,3,14,2,w,0.3636,none,YR,False,1680923352.3851,none
46,2023-04-08_11h09.14.852,0408_02,3,15,2,w,0.3616,none,YL,False,1680923354.8526,none
47,2023-04-08_11h09.17.218,0408_02,3,16,2,w,0.2713,none,YL,False,1680923357.2189,none
48,2023-04-08_11h09.52.602,0408_02,4,1,2,w,0.4202,0.7667,YL,True,1680923392.6022,none
49,2023-04-08_11h09.55.485,0408_02,4,2,2,w,0.3209,0.7667,YL,True,1680923395.4857,none
50,2023-04-08_11h09.57.985,0408_02,4,3,1,p,0.3978,none,BR,False,1680923397.986,none
51,2023-04-08_11h10.00.435,0408_02,4,4,1,p,0.3452,none,BL,False,1680923400.4356,none
52,2023-04-08_11h10.02.852,0408_02,4,5,1,p,0.3266,none,BL,False,1680923402.8528,none
53,2023-04-08_11h10.05.736,0408_02,4,6,2,w,0.4627,0.7667,YR,True,1680923405.7361,none
54,2023-04-08_11h10.08.618,0408_02,4,7,2,w,0.3715,0.7667,YR,True,1680923408.6188,none
