,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-26_16h36.29.545,0426_5,1,1,1,p,0.3871,none,BR,False,1682498189.5455,none
1,2023-04-26_16h36.31.995,0426_5,1,2,1,p,0.36,none,BL,False,1682498191.9951,none
2,2023-04-26_16h36.34.461,0426_5,1,3,1,p,0.3661,none,BR,False,1682498194.4615,none
3,2023-04-26_16h36.36.879,0426_5,1,4,2,w,0.315,none,YL,False,1682498196.8793,none
4,2023-04-26_16h36.39.361,0426_5,1,5,1,p,0.3788,none,BL,False,1682498199.3621,none
5,2023-04-26_16h36.41.829,0426_5,1,6,1,p,0.3671,none,BL,False,1682498201.8294,none
6,2023-04-26_16h36.44.312,0426_5,1,7,2,w,0.3883,none,YL,False,1682498204.3122,none
7,2023-04-26_16h36.46.728,0426_5,1,8,1,p,0.3214,none,BR,False,1682498206.729,none
8,2023-04-26_16h36.49.162,0426_5,1,9,2,w,0.3288,none,YR,False,1682498209.162,none
9,2023-04-26_16h36.51.578,0426_5,1,10,2,w,0.3114,none,YL,False,1682498211.5785,none
10,2023-04-26_16h36.54.028,0426_5,1,11,2,w,0.3586,none,YL,False,1682498214.0284,none
11,2023-04-26_16h36.56.462,0426_5,1,12,1,p,0.3324,none,BR,False,1682498216.4622,none
12,2023-04-26_16h36.58.979,0426_5,1,13,2,w,0.4111,none,YR,False,1682498218.9795,none
13,2023-04-26_16h37.01.595,0426_5,1,14,2,w,0.5105,none,YR,False,1682498221.5955,none
14,2023-04-26_16h37.03.979,0426_5,1,15,2,w,0.2938,none,YR,False,1682498223.979,none
15,2023-04-26_16h37.06.529,0426_5,1,16,1,p,0.4541,none,BL,False,1682498226.5292,none
16,2023-04-26_16h37.42.778,0426_5,2,1,1,p,0.393,none,BL,False,1682498262.7789,none
17,2023-04-26_16h37.45.262,0426_5,2,2,1,p,0.3903,none,BL,False,1682498265.2621,none
18,2023-04-26_16h37.47.696,0426_5,2,3,1,p,0.3389,none,BL,False,1682498267.6962,none
19,2023-04-26_16h37.50.128,0426_5,2,4,2,w,0.3297,none,YR,False,1682498270.1282,none
20,2023-04-26_16h37.52.561,0426_5,2,5,2,w,0.3366,none,YL,False,1682498272.5624,none
21,2023-04-26_16h37.54.962,0426_5,2,6,2,w,0.2955,none,YL,False,1682498274.9625,none
22,2023-04-26_16h37.57.395,0426_5,2,7,1,p,0.343,none,BL,False,1682498277.3957,none
23,2023-04-26_16h37.59.844,0426_5,2,8,2,w,0.3495,none,YL,False,1682498279.8448,none
24,2023-04-26_16h38.02.361,0426_5,2,9,1,p,0.412,none,BR,False,1682498282.3619,none
25,2023-04-26_16h38.04.862,0426_5,2,10,1,p,0.399,none,BR,False,1682498284.8623,none
26,2023-04-26_16h38.07.278,0426_5,2,11,2,w,0.3228,none,YR,False,1682498287.2785,none
27,2023-04-26_16h38.09.761,0426_5,2,12,2,w,0.3783,none,YL,False,1682498289.7618,none
28,2023-04-26_16h38.12.311,0426_5,2,13,1,p,0.4469,none,BR,False,1682498292.3113,none
29,2023-04-26_16h38.14.929,0426_5,2,14,1,p,0.5133,none,BR,False,1682498294.9299,none
30,2023-04-26_16h38.17.361,0426_5,2,15,2,w,0.3281,none,YR,False,1682498297.3618,none
31,2023-04-26_16h38.19.829,0426_5,2,16,2,w,0.3669,none,YR,False,1682498299.8296,none
32,2023-04-26_16h38.56.595,0426_5,3,1,2,w,0.3426,0.7176,YL,True,1682498336.5955,none
33,2023-04-26_16h38.59.079,0426_5,3,2,1,p,0.3808,none,BR,False,1682498339.0792,none
34,2023-04-26_16h39.01.578,0426_5,3,3,1,p,0.4023,none,BR,False,1682498341.5789,none
35,2023-04-26_16h39.04.112,0426_5,3,4,1,p,0.4301,none,BL,False,1682498344.1129,none
36,2023-04-26_16h39.06.945,0426_5,3,5,2,w,0.3853,0.7176,YL,True,1682498346.9458,none
37,2023-04-26_16h39.09.362,0426_5,3,6,1,p,0.3119,none,BR,False,1682498349.3625,none
38,2023-04-26_16h39.11.928,0426_5,3,7,1,p,0.4624,none,BR,False,1682498351.9288,none
39,2023-04-26_16h39.14.762,0426_5,3,8,2,w,0.4165,0.7176,YR,True,1682498354.7629,none
40,2023-04-26_16h39.17.596,0426_5,3,9,2,w,0.3508,0.7176,YL,True,1682498357.5961,none
41,2023-04-26_16h39.20.428,0426_5,3,10,2,w,0.3657,0.7176,YR,True,1682498360.4284,none
42,2023-04-26_16h39.22.863,0426_5,3,11,1,p,0.3403,none,BL,False,1682498362.8631,none
43,2023-04-26_16h39.25.329,0426_5,3,12,1,p,0.371,none,BL,False,1682498365.3291,none
44,2023-04-26_16h39.28.162,0426_5,3,13,2,w,0.4002,0.7176,YL,True,1682498368.1626,none
45,2023-04-26_16h39.30.580,0426_5,3,14,1,p,0.3182,none,BL,False,1682498370.5805,none
46,2023-04-26_16h39.33.412,0426_5,3,15,2,w,0.3497,0.7176,YR,True,1682498373.4125,none
47,2023-04-26_16h39.36.245,0426_5,3,16,2,w,0.381,0.7176,YR,True,1682498376.2459,none
48,2023-04-26_16h40.13.013,0426_5,4,1,2,w,0.3007,0.6866,YL,True,1682498413.0131,none
49,2023-04-26_16h40.15.812,0426_5,4,2,2,w,0.309,0.688,YL,True,1682498415.8128,none
50,2023-04-26_16h40.18.296,0426_5,4,3,1,p,0.3806,none,BL,False,1682498418.2965,none
51,2023-04-26_16h40.21.095,0426_5,4,4,2,w,0.3535,0.6913,YR,True,1682498421.0953,none
52,2023-04-26_16h40.23.512,0426_5,4,5,1,p,0.3136,none,BL,False,1682498423.512,none
