,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-07_09h39.10.881,0407_01,1,1,2,w,0.2991,none,YL,False,1680831550.8814,none
1,2023-04-07_09h39.13.333,0407_01,1,2,1,p,0.3377,none,BR,False,1680831553.3331,none
2,2023-04-07_09h39.15.715,0407_01,1,3,2,w,0.288,none,YR,False,1680831555.7159,none
3,2023-04-07_09h39.18.132,0407_01,1,4,1,p,0.3128,none,BR,False,1680831558.1325,none
4,2023-04-07_09h39.20.566,0407_01,1,5,1,p,0.3286,none,BR,False,1680831560.5661,none
5,2023-04-07_09h39.23.000,0407_01,1,6,1,p,0.335,none,BR,False,1680831563.0003,none
6,2023-04-07_09h39.25.382,0407_01,1,7,2,w,0.2855,none,YL,False,1680831565.3825,none
7,2023-04-07_09h39.27.916,0407_01,1,8,2,w,0.4382,none,YL,False,1680831567.9163,none
8,2023-04-07_09h39.30.331,0407_01,1,9,2,w,0.3213,none,YR,False,1680831570.3313,none
9,2023-04-07_09h39.32.698,0407_01,1,10,2,w,0.2641,none,YL,False,1680831572.699,none
10,2023-04-07_09h39.35.132,0407_01,1,11,1,p,0.3293,none,BL,False,1680831575.1329,none
11,2023-04-07_09h39.37.549,0407_01,1,12,1,p,0.3122,none,BL,False,1680831577.5494,none
12,2023-04-07_09h39.39.981,0407_01,1,13,1,p,0.3353,none,BL,False,1680831579.9818,none
13,2023-04-07_09h39.42.381,0407_01,1,14,2,w,0.3021,none,YR,False,1680831582.382,none
14,2023-04-07_09h39.44.733,0407_01,1,15,1,p,0.2541,none,BL,False,1680831584.7331,none
15,2023-04-07_09h39.47.100,0407_01,1,16,2,w,0.2724,none,YR,False,1680831587.1005,none
16,2023-04-07_09h40.20.715,0407_01,2,1,2,w,0.3299,none,YR,False,1680831620.7153,none
17,2023-04-07_09h40.23.165,0407_01,2,2,2,w,0.3444,none,YL,False,1680831623.1656,none
18,2023-04-07_09h40.25.633,0407_01,2,3,1,p,0.3661,none,BR,False,1680831625.6334,none
19,2023-04-07_09h40.28.016,0407_01,2,4,2,w,0.2912,none,YL,False,1680831628.0166,none
20,2023-04-07_09h40.30.516,0407_01,2,5,2,w,0.4047,none,YL,False,1680831630.5163,none
21,2023-04-07_09h40.32.915,0407_01,2,6,2,w,0.2969,none,YR,False,1680831632.915,none
22,2023-04-07_09h40.35.450,0407_01,2,7,1,p,0.4406,none,BL,False,1680831635.45,none
23,2023-04-07_09h40.38.049,0407_01,2,8,1,p,0.4991,none,BR,False,1680831638.0497,none
24,2023-04-07_09h40.40.582,0407_01,2,9,1,p,0.4431,none,BL,False,1680831640.5824,none
25,2023-04-07_09h40.42.965,0407_01,2,10,1,p,0.2782,none,BR,False,1680831642.9655,none
26,2023-04-07_09h40.45.399,0407_01,2,11,1,p,0.3426,none,BL,False,1680831645.3992,none
27,2023-04-07_09h40.47.799,0407_01,2,12,1,p,0.3087,none,BL,False,1680831647.7998,none
28,2023-04-07_09h40.50.299,0407_01,2,13,2,w,0.3974,none,YR,False,1680831650.2997,none
29,2023-04-07_09h40.52.781,0407_01,2,14,2,w,0.3848,none,YR,False,1680831652.782,none
30,2023-04-07_09h40.55.215,0407_01,2,15,1,w,0.3335,none,BR,False,1680831655.2153,Wrong_press
31,2023-04-07_09h40.57.716,0407_01,2,16,2,w,0.4038,none,YL,False,1680831657.7169,none
32,2023-04-07_09h41.35.965,0407_01,3,1,2,w,0.4008,0.7365,YR,True,1680831695.9655,none
33,2023-04-07_09h41.38.815,0407_01,3,2,2,w,0.3658,0.7365,YR,True,1680831698.8155,none
34,2023-04-07_09h41.41.666,0407_01,3,3,2,w,0.3248,0.7365,YL,True,1680831701.6666,none
35,2023-04-07_09h41.44.266,0407_01,3,4,1,p,0.4897,none,BR,False,1680831704.2669,none
36,2023-04-07_09h41.46.782,0407_01,3,5,1,p,0.4264,none,BL,False,1680831706.7829,none
37,2023-04-07_09h41.49.616,0407_01,3,6,2,w,0.3097,0.7365,YR,True,1680831709.6164,none
38,2023-04-07_09h41.52.067,0407_01,3,7,1,p,0.3482,none,BL,False,1680831712.0675,none
39,2023-04-07_09h41.54.715,0407_01,3,8,1,p,0.5462,none,BL,False,1680831714.7159,none
