,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-09_15h56.52.560,0409_01,1,1,2,w,0.2851,none,YL,False,1681027012.5609,none
1,2023-04-09_15h56.55.111,0409_01,1,2,1,p,0.4369,none,BL,False,1681027015.1118,none
2,2023-04-09_15h56.57.810,0409_01,1,3,1,p,0.5998,none,BL,False,1681027017.8108,none
3,2023-04-09_15h57.00.211,0409_01,1,4,2,w,0.2998,none,YL,False,1681027020.2114,none
4,2023-04-09_15h57.02.660,0409_01,1,5,1,p,0.3469,none,BR,False,1681027022.6603,none
5,2023-04-09_15h57.05.128,0409_01,1,6,2,w,0.3622,none,YR,False,1681027025.1287,none
6,2023-04-09_15h57.07.577,0409_01,1,7,2,w,0.3513,none,YR,False,1681027027.5773,none
7,2023-04-09_15h57.10.061,0409_01,1,8,2,w,0.3888,none,YR,False,1681027030.061,none
8,2023-04-09_15h57.12.527,0409_01,1,9,2,w,0.362,none,YR,False,1681027032.5271,none
9,2023-04-09_15h57.15.127,0409_01,1,10,1,p,0.4951,none,BR,False,1681027035.1279,none
10,2023-04-09_15h57.19.227,0409_01,1,11,1,none,none,none,BL,False,1681027039.2277,Not_press
11,2023-04-09_15h57.21.728,0409_01,1,12,1,p,0.3949,none,BR,False,1681027041.7281,none
12,2023-04-09_15h57.24.194,0409_01,1,13,1,p,0.3667,none,BL,False,1681027044.1943,none
13,2023-04-09_15h57.26.794,0409_01,1,14,1,p,0.508,none,BR,False,1681027046.7944,none
14,2023-04-09_15h57.29.244,0409_01,1,15,2,w,0.3483,none,YL,False,1681027049.2449,none
15,2023-04-09_15h57.31.743,0409_01,1,16,2,w,0.4023,none,YL,False,1681027051.7445,none
16,2023-04-09_15h58.04.944,0409_01,2,1,1,p,0.4603,none,BR,False,1681027084.9445,none
17,2023-04-09_15h58.07.544,0409_01,2,2,1,p,0.5106,none,BL,False,1681027087.5445,none
18,2023-04-09_15h58.09.977,0409_01,2,3,2,w,0.3423,none,YR,False,1681027089.9773,none
19,2023-04-09_15h58.12.578,0409_01,2,4,1,p,0.5094,none,BR,False,1681027092.5788,none
20,2023-04-09_15h58.15.079,0409_01,2,5,2,w,0.3804,none,YL,False,1681027095.0791,none
21,2023-04-09_15h58.17.712,0409_01,2,6,1,p,0.5292,none,BL,False,1681027097.7123,none
22,2023-04-09_15h58.20.194,0409_01,2,7,2,w,0.3837,none,YR,False,1681027100.1945,none
23,2023-04-09_15h58.22.777,0409_01,2,8,1,p,0.492,none,BL,False,1681027102.7778,none
24,2023-04-09_15h58.25.477,0409_01,2,9,1,p,0.605,none,BR,False,1681027105.4771,none
25,2023-04-09_15h58.27.977,0409_01,2,10,2,p,0.4009,none,YL,False,1681027107.9777,Wrong_press
26,2023-04-09_15h58.30.678,0409_01,2,11,2,w,0.5969,none,YR,False,1681027110.679,none
27,2023-04-09_15h58.33.344,0409_01,2,12,1,p,0.5764,none,BL,False,1681027113.3443,none
28,2023-04-09_15h58.35.810,0409_01,2,13,2,w,0.3738,none,YL,False,1681027115.8103,none
29,2023-04-09_15h58.38.328,0409_01,2,14,1,p,0.4113,none,BR,False,1681027118.3281,none
30,2023-04-09_15h58.40.777,0409_01,2,15,2,w,0.3507,none,YL,False,1681027120.7779,none
31,2023-04-09_15h58.43.394,0409_01,2,16,2,w,0.5249,none,YR,False,1681027123.395,none
32,2023-04-09_15h59.21.343,0409_01,3,1,2,w,0.3764,0.764,YR,True,1681027161.344,none
33,2023-04-09_15h59.24.010,0409_01,3,2,1,p,0.5661,none,BR,False,1681027164.0107,none
34,2023-04-09_15h59.26.710,0409_01,3,3,1,p,0.5955,none,BR,False,1681027166.7104,none
35,2023-04-09_15h59.29.594,0409_01,3,4,2,w,0.3274,0.764,YR,True,1681027169.5948,none
36,2023-04-09_15h59.32.495,0409_01,3,5,2,w,0.4836,0.764,YL,True,1681027172.4954,none
37,2023-04-09_15h59.35.377,0409_01,3,6,2,w,0.3915,0.764,YL,True,1681027175.3772,none
38,2023-04-09_15h59.37.943,0409_01,3,7,1,p,0.4683,none,BL,False,1681027177.9439,none
39,2023-04-09_15h59.40.562,0409_01,3,8,1,p,0.5261,none,BL,False,1681027180.5624,none
40,2023-04-09_15h59.43.178,0409_01,3,9,1,p,0.508,none,BL,False,1681027183.1786,none
41,2023-04-09_15h59.46.078,0409_01,3,10,2,w,0.3718,0.764,YR,True,1681027186.079,none
42,2023-04-09_15h59.48.977,0409_01,3,11,2,w,0.4232,0.764,YL,True,1681027188.9773,none
43,2023-04-09_15h59.51.593,0409_01,3,12,1,p,0.5246,none,BR,False,1681027191.5939,none
44,2023-04-09_15h59.54.461,0409_01,3,13,2,w,0.3881,0.764,YR,True,1681027194.4617,none
45,2023-04-09_15h59.57.028,0409_01,3,14,1,p,0.4656,none,BL,False,1681027197.0283,none
46,2023-04-09_15h59.59.761,0409_01,3,15,1,p,0.6422,none,BR,False,1681027199.7614,none
47,2023-04-09_16h00.02.628,0409_01,3,16,2,w,0.3572,0.764,YL,True,1681027202.6285,none
48,2023-04-09_16h00.39.044,0409_01,4,1,1,p,0.5724,none,BR,False,1681027239.0449,none
49,2023-04-09_16h00.41.895,0409_01,4,2,2,w,0.2978,0.7321,YL,True,1681027241.8952,none
50,2023-04-09_16h00.44.744,0409_01,4,3,2,w,0.4554,0.7373,YL,True,1681027244.7443,none
51,2023-04-09_16h00.47.594,0409_01,4,4,2,w,0.3492,0.7381,YR,True,1681027247.5948,none
