,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-07_11h14.01.688,0407_02,1,1,1,p,0.423,none,BR,False,1680837241.6885,none
1,2023-04-07_11h14.04.155,0407_02,1,2,1,p,0.3703,none,BR,False,1680837244.155,none
2,2023-04-07_11h14.06.521,0407_02,1,3,1,p,0.2715,none,BL,False,1680837246.5219,none
3,2023-04-07_11h14.08.938,0407_02,1,4,2,w,0.3133,none,YR,False,1680837248.9387,none
4,2023-04-07_11h14.11.338,0407_02,1,5,1,p,0.2955,none,BR,False,1680837251.3385,none
5,2023-04-07_11h14.13.856,0407_02,1,6,1,p,0.4164,none,BR,False,1680837253.8564,none
6,2023-04-07_11h14.16.306,0407_02,1,7,1,p,0.3477,none,BL,False,1680837256.3061,none
7,2023-04-07_11h14.18.656,0407_02,1,8,2,p,0.25,none,YR,False,1680837258.6566,Wrong_press
8,2023-04-07_11h14.21.171,0407_02,1,9,1,p,0.4191,none,BL,False,1680837261.1719,none
9,2023-04-07_11h14.23.621,0407_02,1,10,2,w,0.3501,none,YL,False,1680837263.6219,none
10,2023-04-07_11h14.26.056,0407_02,1,11,1,p,0.3409,none,BL,False,1680837266.0561,none
11,2023-04-07_11h14.28.422,0407_02,1,12,2,w,0.2749,none,YR,False,1680837268.4229,none
12,2023-04-07_11h14.30.855,0407_02,1,13,2,w,0.3412,none,YR,False,1680837270.8559,none
13,2023-04-07_11h14.33.271,0407_02,1,14,2,w,0.3164,none,YL,False,1680837273.2712,none
14,2023-04-07_11h14.35.672,0407_02,1,15,2,w,0.2982,none,YL,False,1680837275.6723,none
15,2023-04-07_11h14.38.088,0407_02,1,16,2,w,0.3149,none,YL,False,1680837278.0889,none
16,2023-04-07_11h15.13.122,0407_02,2,1,2,w,0.3547,none,YR,False,1680837313.1225,none
17,2023-04-07_11h15.15.638,0407_02,2,2,1,p,0.4166,none,BL,False,1680837315.6383,none
18,2023-04-07_11h15.18.155,0407_02,2,3,1,p,0.4201,none,BR,False,1680837318.1555,none
19,2023-04-07_11h15.20.589,0407_02,2,4,1,p,0.3362,none,BR,False,1680837320.5893,none
20,2023-04-07_11h15.23.022,0407_02,2,5,1,p,0.3415,none,BL,False,1680837323.0224,none
21,2023-04-07_11h15.25.405,0407_02,2,6,2,w,0.2926,none,YR,False,1680837325.4051,none
22,2023-04-07_11h15.27.906,0407_02,2,7,1,p,0.3971,none,BL,False,1680837327.906,none
23,2023-04-07_11h15.30.306,0407_02,2,8,2,w,0.2977,none,YR,False,1680837330.3062,none
24,2023-04-07_11h15.32.873,0407_02,2,9,2,w,0.4653,none,YL,False,1680837332.8732,none
25,2023-04-07_11h15.35.373,0407_02,2,10,2,w,0.3946,none,YL,False,1680837335.3733,none
26,2023-04-07_11h15.37.938,0407_02,2,11,1,p,0.4708,none,BL,False,1680837337.9388,none
27,2023-04-07_11h15.40.407,0407_02,2,12,2,w,0.3682,none,YL,False,1680837340.4075,none
28,2023-04-07_11h15.42.922,0407_02,2,13,1,p,0.4046,none,BR,False,1680837342.9225,none
29,2023-04-07_11h15.45.589,0407_02,2,14,1,p,0.5607,none,BR,False,1680837345.5897,none
30,2023-04-07_11h15.48.040,0407_02,2,15,2,w,0.3579,none,YR,False,1680837348.0403,none
31,2023-04-07_11h15.50.505,0407_02,2,16,2,w,0.347,none,YL,False,1680837350.5059,none
32,2023-04-07_11h16.27.089,0407_02,3,1,1,p,0.3472,none,BL,False,1680837387.0893,none
33,2023-04-07_11h16.29.556,0407_02,3,2,1,p,0.3616,none,BR,False,1680837389.5562,none
34,2023-04-07_11h16.32.006,0407_02,3,3,2,w,0.3593,none,YL,False,1680837392.0067,none
35,2023-04-07_11h16.34.505,0407_02,3,4,1,p,0.3808,none,BR,False,1680837394.5055,none
36,2023-04-07_11h16.36.973,0407_02,3,5,1,p,0.377,none,BL,False,1680837396.973,none
37,2023-04-07_11h16.39.340,0407_02,3,6,2,w,0.2705,none,YR,False,1680837399.3403,none
38,2023-04-07_11h16.41.840,0407_02,3,7,2,w,0.4078,none,YL,False,1680837401.8401,none
