,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-07_15h52.24.248,0407_04,1,1,2,w,0.4443,none,YR,False,1680853944.2481,none
1,2023-04-07_15h52.26.882,0407_04,1,2,1,p,0.534,none,BR,False,1680853946.882,none
2,2023-04-07_15h52.29.481,0407_04,1,3,1,p,0.5089,none,BL,False,1680853949.4816,none
3,2023-04-07_15h52.32.000,0407_04,1,4,2,w,0.4211,none,YL,False,1680853952.0003,none
4,2023-04-07_15h52.34.515,0407_04,1,5,1,p,0.4156,none,BR,False,1680853954.5156,none
5,2023-04-07_15h52.37.149,0407_04,1,6,1,p,0.532,none,BL,False,1680853957.1493,none
6,2023-04-07_15h52.39.748,0407_04,1,7,2,w,0.5073,none,YR,False,1680853959.7488,none
7,2023-04-07_15h52.42.249,0407_04,1,8,1,p,0.3943,none,BR,False,1680853962.2497,none
8,2023-04-07_15h52.44.698,0407_04,1,9,2,w,0.3506,none,YL,False,1680853964.6985,none
9,2023-04-07_15h52.47.166,0407_04,1,10,1,p,0.3646,none,BL,False,1680853967.1661,none
10,2023-04-07_15h52.49.599,0407_04,1,11,2,w,0.3379,none,YR,False,1680853969.5992,none
11,2023-04-07_15h52.52.215,0407_04,1,12,2,w,0.5207,none,YL,False,1680853972.2151,none
12,2023-04-07_15h52.54.698,0407_04,1,13,2,w,0.3837,none,YR,False,1680853974.699,none
13,2023-04-07_15h52.57.198,0407_04,1,14,1,p,0.3965,none,BL,False,1680853977.1981,none
14,2023-04-07_15h52.59.799,0407_04,1,15,2,w,0.504,none,YL,False,1680853979.7997,none
15,2023-04-07_15h53.02.315,0407_04,1,16,1,p,0.4167,none,BR,False,1680853982.3155,none
16,2023-04-07_15h53.39.514,0407_04,2,1,1,p,0.3831,none,BR,False,1680854019.515,none
17,2023-04-07_15h53.42.082,0407_04,2,2,1,p,0.4676,none,BL,False,1680854022.0827,none
18,2023-04-07_15h53.44.566,0407_04,2,3,2,w,0.3892,none,YR,False,1680854024.566,none
19,2023-04-07_15h53.47.099,0407_04,2,4,2,w,0.4338,none,YL,False,1680854027.0997,none
20,2023-04-07_15h53.49.649,0407_04,2,5,1,p,0.4445,none,BR,False,1680854029.6494,none
21,2023-04-07_15h53.52.232,0407_04,2,6,2,w,0.4941,none,YL,False,1680854032.2333,none
22,2023-04-07_15h53.54.832,0407_04,2,7,2,w,0.4951,none,YR,False,1680854034.8324,none
23,2023-04-07_15h53.57.332,0407_04,2,8,1,p,0.3987,none,BR,False,1680854037.3323,none
24,2023-04-07_15h53.59.898,0407_04,2,9,2,w,0.4749,none,YR,False,1680854039.8984,none
25,2023-04-07_15h54.02.415,0407_04,2,10,1,p,0.4203,none,BL,False,1680854042.4152,none
26,2023-04-07_15h54.04.847,0407_04,2,11,2,w,0.336,none,YL,False,1680854044.848,none
27,2023-04-07_15h54.07.415,0407_04,2,12,2,w,0.4613,none,YL,False,1680854047.4152,none
28,2023-04-07_15h54.09.882,0407_04,2,13,2,w,0.3757,none,YR,False,1680854049.8827,none
29,2023-04-07_15h54.12.316,0407_04,2,14,1,p,0.341,none,BL,False,1680854052.3167,none
30,2023-04-07_15h54.14.865,0407_04,2,15,1,p,0.4515,none,BL,False,1680854054.8656,none
31,2023-04-07_15h54.17.398,0407_04,2,16,1,p,0.4372,none,BR,False,1680854057.3984,none
32,2023-04-07_15h54.54.266,0407_04,3,1,2,w,0.4168,0.7731,YR,True,1680854094.2664,none
33,2023-04-07_15h54.56.749,0407_04,3,2,1,p,0.3893,none,BL,False,1680854096.7493,none
34,2023-04-07_15h54.59.315,0407_04,3,3,1,p,0.474,none,BR,False,1680854099.3159,none
35,2023-04-07_15h55.01.816,0407_04,3,4,1,p,0.3951,none,BR,False,1680854101.8163,none
36,2023-04-07_15h55.04.382,0407_04,3,5,1,p,0.4627,none,BL,False,1680854104.3825,none
37,2023-04-07_15h55.06.949,0407_04,3,6,1,p,0.473,none,BR,False,1680854106.9492,none
38,2023-04-07_15h55.09.832,0407_04,3,7,2,w,0.4259,0.7731,YL,True,1680854109.8323,none
39,2023-04-07_15h55.12.716,0407_04,3,8,2,w,0.3826,0.7731,YR,True,1680854112.7165,none
40,2023-04-07_15h55.15.599,0407_04,3,9,2,w,0.3716,0.7731,YL,True,1680854115.599,none
41,2023-04-07_15h55.18.098,0407_04,3,10,1,p,0.4079,none,BL,False,1680854118.099,none
42,2023-04-07_15h55.20.982,0407_04,3,11,2,w,0.3881,0.7731,YR,True,1680854120.9824,none
43,2023-04-07_15h55.23.865,0407_04,3,12,2,w,0.4402,0.7731,YR,True,1680854123.8659,none
44,2023-04-07_15h55.26.749,0407_04,3,13,2,w,0.3416,0.7731,YL,True,1680854126.7497,none
45,2023-04-07_15h55.29.182,0407_04,3,14,1,p,0.3295,none,BR,False,1680854129.1829,none
46,2023-04-07_15h55.31.782,0407_04,3,15,1,p,0.4968,none,BL,False,1680854131.7822,none
47,2023-04-07_15h55.34.666,0407_04,3,16,2,w,0.5526,0.7731,YL,True,1680854134.6664,none
48,2023-04-07_15h56.08.749,0407_04,4,1,1,p,0.3565,none,BR,False,1680854168.7491,none
49,2023-04-07_15h56.11.282,0407_04,4,2,1,p,0.4339,none,BL,False,1680854171.2823,none
50,2023-04-07_15h56.13.715,0407_04,4,3,1,p,0.3405,none,BR,False,1680854173.7157,none
51,2023-04-07_15h56.16.183,0407_04,4,4,1,p,0.371,none,BR,False,1680854176.183,none
52,2023-04-07_15h56.18.599,0407_04,4,5,1,p,0.3198,none,BR,False,1680854178.5998,none
53,2023-04-07_15h56.21.032,0407_04,4,6,1,p,0.3437,none,BL,False,1680854181.0325,none
54,2023-04-07_15h56.23.599,0407_04,4,7,2,w,0.4706,none,YR,False,1680854183.5993,none
55,2023-04-07_15h56.26.150,0407_04,4,8,2,w,0.4467,none,YL,False,1680854186.1506,none
56,2023-04-07_15h56.28.648,0407_04,4,9,2,w,0.4017,none,YL,False,1680854188.6487,none
57,2023-04-07_15h56.31.166,0407_04,4,10,1,p,0.4221,none,BL,False,1680854191.1665,none
58,2023-04-07_15h56.33.649,0407_04,4,11,2,w,0.385,none,YR,False,1680854193.6499,none
59,2023-04-07_15h56.36.198,0407_04,4,12,2,w,0.4539,none,YL,False,1680854196.1995,none
60,2023-04-07_15h56.38.665,0407_04,4,13,2,w,0.3679,none,YL,False,1680854198.6656,none
61,2023-04-07_15h56.41.183,0407_04,4,14,1,p,0.4131,none,BL,False,1680854201.1832,none
62,2023-04-07_15h56.43.649,0407_04,4,15,2,w,0.3755,none,YR,False,1680854203.6492,none
63,2023-04-07_15h56.46.149,0407_04,4,16,2,w,0.406,none,YR,False,1680854206.1496,none
64,2023-04-07_15h57.20.232,0407_04,5,1,2,w,0.4083,0.7429,YL,True,1680854240.2328,none
65,2023-04-07_15h57.23.099,0407_04,5,2,2,w,0.414,0.7419,YR,True,1680854243.0995,none
66,2023-04-07_15h57.25.616,0407_04,5,3,1,p,0.4196,none,BL,False,1680854245.6167,none
67,2023-04-07_15h57.28.467,0407_04,5,4,2,w,0.4232,0.7467,YR,True,1680854248.4672,none
68,2023-04-07_15h57.31.315,0407_04,5,5,2,w,0.3888,0.7448,YL,True,1680854251.316,none
69,2023-04-07_15h57.33.782,0407_04,5,6,1,p,0.3713,none,BR,False,1680854253.7822,none
70,2023-04-07_15h57.36.649,0407_04,5,7,2,w,0.328,0.7462,YR,True,1680854256.6496,none
71,2023-04-07_15h57.39.499,0407_04,5,8,2,w,0.4059,0.744,YL,True,1680854259.4998,none
72,2023-04-07_15h57.42.033,0407_04,5,9,1,p,0.4276,none,BL,False,1680854262.0332,none
73,2023-04-07_15h57.44.883,0407_04,5,10,2,w,0.3416,0.7424,YR,True,1680854264.8833,none
74,2023-04-07_15h57.47.349,0407_04,5,11,1,p,0.3724,none,BR,False,1680854267.3496,none
75,2023-04-07_15h57.49.865,0407_04,5,12,1,p,0.4261,none,BL,False,1680854269.8654,none
76,2023-04-07_15h57.52.399,0407_04,5,13,1,p,0.4287,none,BL,False,1680854272.3995,none
77,2023-04-07_15h57.54.932,0407_04,5,14,1,p,0.4402,none,BR,False,1680854274.933,none
78,2023-04-07_15h57.57.784,0407_04,5,15,2,w,0.4579,0.7463,YL,True,1680854277.7841,none
79,2023-04-07_15h58.00.182,0407_04,5,16,1,p,0.3042,none,BR,False,1680854280.1823,none
80,2023-04-07_15h58.40.933,0407_04,6,1,1,p,0.4648,none,BL,False,1680854320.9338,none
81,2023-04-07_15h58.43.750,0407_04,6,2,2,w,0.4422,0.7179,YL,True,1680854323.7502,none
82,2023-04-07_15h58.46.582,0407_04,6,3,2,w,0.4007,0.7172,YR,True,1680854326.5829,none
83,2023-04-07_15h58.49.417,0407_04,6,4,2,w,0.3997,0.7204,YL,True,1680854329.4173,none
84,2023-04-07_15h58.51.833,0407_04,6,5,1,p,0.3184,none,BR,False,1680854331.8331,none
85,2023-04-07_15h58.54.333,0407_04,6,6,1,p,0.3979,none,BL,False,1680854334.333,none
86,2023-04-07_15h58.56.766,0407_04,6,7,1,p,0.338,none,BR,False,1680854336.7663,none
87,2023-04-07_15h58.59.600,0407_04,6,8,2,w,0.4326,0.7147,YL,True,1680854339.6003,none
88,2023-04-07_15h59.02.016,0407_04,6,9,1,p,0.3272,none,BR,False,1680854342.0163,none
89,2023-04-07_15h59.04.616,0407_04,6,10,1,p,0.4948,none,BR,False,1680854344.6161,none
90,2023-04-07_15h59.07.432,0407_04,6,11,2,w,0.4867,0.7107,YR,True,1680854347.4329,none
91,2023-04-07_15h59.09.865,0407_04,6,12,1,p,0.3341,none,BL,False,1680854349.8659,none
92,2023-04-07_15h59.12.349,0407_04,6,13,1,p,0.3887,none,BL,False,1680854352.35,none
93,2023-04-07_15h59.15.182,0407_04,6,14,2,w,0.3697,0.7211,YL,True,1680854355.1825,none
94,2023-04-07_15h59.17.999,0407_04,6,15,2,w,0.3597,0.7195,YR,True,1680854357.9999,none
95,2023-04-07_15h59.20.833,0407_04,6,16,2,w,0.3345,0.7188,YR,True,1680854360.8337,none
96,2023-04-07_15h59.54.399,0407_04,7,1,2,w,0.4465,0.6804,YL,True,1680854394.3997,none
97,2023-04-07_15h59.56.917,0407_04,7,2,1,p,0.4232,none,BL,False,1680854396.9173,none
98,2023-04-07_15h59.59.416,0407_04,7,3,1,p,0.4116,none,BL,False,1680854399.4163,none
99,2023-04-07_16h00.01.850,0407_04,7,4,1,p,0.3345,none,BL,False,1680854401.8502,none
100,2023-04-07_16h00.04.282,0407_04,7,5,1,p,0.3331,none,BR,False,1680854404.283,none
101,2023-04-07_16h00.07.083,0407_04,7,6,2,w,0.4357,0.6913,YL,True,1680854407.0834,none
102,2023-04-07_16h00.09.883,0407_04,7,7,2,w,0.516,0.6808,YR,True,1680854409.8834,none
103,2023-04-07_16h00.12.333,0407_04,7,8,1,p,0.3552,none,BR,False,1680854412.3339,none
104,2023-04-07_16h00.15.132,0407_04,7,9,2,w,0.4496,0.68,YR,True,1680854415.1329,none
105,2023-04-07_16h00.17.916,0407_04,7,10,2,w,0.4262,0.6828,YL,True,1680854417.917,none
106,2023-04-07_16h00.20.483,0407_04,7,11,1,p,0.4669,none,BL,False,1680854420.4838,none
107,2023-04-07_16h00.23.283,0407_04,7,12,2,w,0.3794,0.689,YL,True,1680854423.2835,none
108,2023-04-07_16h00.26.099,0407_04,7,13,2,w,0.3799,0.6925,YR,True,1680854426.0996,none
109,2023-04-07_16h00.28.683,0407_04,7,14,1,p,0.4831,none,BR,False,1680854428.684,none
110,2023-04-07_16h00.31.483,0407_04,7,15,2,w,0.4438,0.689,YR,True,1680854431.4838,none
111,2023-04-07_16h00.33.916,0407_04,7,16,1,p,0.3399,none,BR,False,1680854433.9169,none
112,2023-04-07_16h01.09.717,0407_04,8,1,1,p,0.4483,none,BL,False,1680854469.7174,none
113,2023-04-07_16h01.12.151,0407_04,8,2,1,p,0.3381,none,BL,False,1680854472.1512,none
114,2023-04-07_16h01.14.534,0407_04,8,3,1,p,0.2889,none,BR,False,1680854474.5342,none
115,2023-04-07_16h01.17.299,0407_04,8,4,2,w,0.4497,0.6554,YL,True,1680854477.2999,none
116,2023-04-07_16h01.20.083,0407_04,8,5,2,w,0.3632,0.6672,YL,True,1680854480.0836,none
117,2023-04-07_16h01.22.599,0407_04,8,6,1,p,0.4197,none,BL,False,1680854482.6,none
118,2023-04-07_16h01.25.366,0407_04,8,7,2,w,0.3508,0.6552,YR,True,1680854485.367,none
119,2023-04-07_16h01.27.884,0407_04,8,8,1,p,0.4161,none,BL,False,1680854487.8842,none
120,2023-04-07_16h01.30.383,0407_04,8,9,1,p,0.3962,none,BR,False,1680854490.3834,none
121,2023-04-07_16h01.33.149,0407_04,8,10,2,w,0.4157,0.6568,YL,True,1680854493.1499,none
122,2023-04-07_16h01.35.933,0407_04,8,11,2,w,0.3681,0.6712,YR,True,1680854495.9339,none
123,2023-04-07_16h01.38.383,0407_04,8,12,1,p,0.3539,none,BR,False,1680854498.3834,none
124,2023-04-07_16h01.41.149,0407_04,8,13,2,w,0.4079,0.6685,YR,True,1680854501.1499,none
125,2023-04-07_16h01.43.932,0407_04,8,14,2,w,0.3611,0.6571,YL,True,1680854503.9328,none
126,2023-04-07_16h01.46.417,0407_04,8,15,1,p,0.3857,none,BR,False,1680854506.4171,none
127,2023-04-07_16h01.49.183,0407_04,8,16,2,w,0.4062,0.6532,YR,True,1680854509.1833,none
128,2023-04-07_16h02.22.833,0407_04,9,1,2,w,0.4116,0.6355,YL,True,1680854542.8335,none
129,2023-04-07_16h02.25.300,0407_04,9,2,1,p,0.3651,none,BL,False,1680854545.3005,none
130,2023-04-07_16h02.27.833,0407_04,9,3,1,p,0.4349,none,BL,False,1680854547.8333,none
131,2023-04-07_16h02.30.583,0407_04,9,4,2,w,0.4374,0.6346,YR,True,1680854550.5832,none
132,2023-04-07_16h02.33.050,0407_04,9,5,1,p,0.3677,none,BR,False,1680854553.051,none
133,2023-04-07_16h02.35.784,0407_04,9,6,2,w,0.3163,0.6246,YL,True,1680854555.7841,none
