,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-28_15h11.44.974,0428_4,1,1,1,p,0.3521,none,BL,False,1682665904.974,none
1,2023-04-28_15h11.47.375,0428_4,1,2,2,w,0.3101,none,YL,False,1682665907.3755,none
2,2023-04-28_15h11.49.824,0428_4,1,3,2,w,0.3499,none,YL,False,1682665909.8247,none
3,2023-04-28_15h11.52.175,0428_4,1,4,1,p,0.2521,none,BL,False,1682665912.1755,none
4,2023-04-28_15h11.54.574,0428_4,1,5,1,p,0.302,none,BR,False,1682665914.5741,none
5,2023-04-28_15h11.56.924,0428_4,1,6,2,w,0.2462,none,YL,False,1682665916.9242,none
6,2023-04-28_15h11.59.290,0428_4,1,7,1,p,0.2724,none,BR,False,1682665919.2907,none
7,2023-04-28_15h12.01.724,0428_4,1,8,2,w,0.3303,none,YR,False,1682665921.7245,none
8,2023-04-28_15h12.04.124,0428_4,1,9,2,w,0.3045,none,YL,False,1682665924.1245,none
9,2023-04-28_15h12.06.506,0428_4,1,10,1,p,0.2872,none,BR,False,1682665926.5068,none
10,2023-04-28_15h12.08.942,0428_4,1,11,1,p,0.336,none,BL,False,1682665928.9421,none
11,2023-04-28_15h12.11.374,0428_4,1,12,1,p,0.3276,none,BL,False,1682665931.3744,none
12,2023-04-28_15h12.13.773,0428_4,1,13,2,w,0.2938,none,YR,False,1682665933.7739,none
13,2023-04-28_15h12.16.190,0428_4,1,14,2,w,0.3183,none,YR,False,1682665936.1909,none
14,2023-04-28_15h12.18.574,0428_4,1,15,1,p,0.2859,none,BR,False,1682665938.5747,none
15,2023-04-28_15h12.21.007,0428_4,1,16,2,w,0.3416,none,YR,False,1682665941.007,none
16,2023-04-28_15h12.57.091,0428_4,2,1,1,p,0.2641,none,BR,False,1682665977.0911,none
17,2023-04-28_15h12.59.474,0428_4,2,2,2,w,0.2893,none,YR,False,1682665979.4744,none
18,2023-04-28_15h13.01.875,0428_4,2,3,1,p,0.2979,none,BL,False,1682665981.875,none
19,2023-04-28_15h13.04.357,0428_4,2,4,1,p,0.3856,none,BR,False,1682665984.3576,none
20,2023-04-28_15h13.06.858,0428_4,2,5,2,w,0.4067,none,YL,False,1682665986.8584,none
21,2023-04-28_15h13.09.358,0428_4,2,6,2,w,0.395,none,YR,False,1682665989.3582,none
22,2023-04-28_15h13.11.757,0428_4,2,7,1,p,0.2949,none,BL,False,1682665991.7577,none
23,2023-04-28_15h13.14.158,0428_4,2,8,1,p,0.3027,none,BR,False,1682665994.158,none
24,2023-04-28_15h13.16.641,0428_4,2,9,2,w,0.3826,none,YL,False,1682665996.6414,none
25,2023-04-28_15h13.19.007,0428_4,2,10,1,p,0.2676,none,BR,False,1682665999.0079,none
26,2023-04-28_15h13.21.441,0428_4,2,11,2,w,0.3327,none,YR,False,1682666001.4416,none
27,2023-04-28_15h13.23.840,0428_4,2,12,2,w,0.2993,none,YL,False,1682666003.8405,none
28,2023-04-28_15h13.26.241,0428_4,2,13,1,p,0.2995,none,BL,False,1682666006.2416,none
29,2023-04-28_15h13.28.640,0428_4,2,14,2,w,0.3072,none,YR,False,1682666008.641,none
30,2023-04-28_15h13.31.040,0428_4,2,15,1,p,0.3075,none,BL,False,1682666011.0405,none
31,2023-04-28_15h13.33.475,0428_4,2,16,2,w,0.3396,none,YL,False,1682666013.4753,none
32,2023-04-28_15h14.05.207,0428_4,3,1,1,p,0.3338,none,BR,False,1682666045.2075,none
33,2023-04-28_15h14.07.608,0428_4,3,2,1,p,0.3009,none,BR,False,1682666047.6081,none
34,2023-04-28_15h14.10.041,0428_4,3,3,2,w,0.333,none,YR,False,1682666050.0413,none
