,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-26_09h53.56.751,0426_01,1,1,2,w,0.6301,none,YL,False,1682474036.7513,none
1,2023-04-26_09h53.59.284,0426_01,1,2,2,w,0.4161,none,YR,False,1682474039.2849,none
2,2023-04-26_09h54.01.867,0426_01,1,3,1,p,0.4667,none,BL,False,1682474041.8673,none
3,2023-04-26_09h54.04.350,0426_01,1,4,2,w,0.3877,none,YR,False,1682474044.3502,none
4,2023-04-26_09h54.06.883,0426_01,1,5,2,w,0.4327,none,YL,False,1682474046.8837,none
5,2023-04-26_09h54.09.350,0426_01,1,6,1,p,0.3627,none,BL,False,1682474049.3501,none
6,2023-04-26_09h54.11.850,0426_01,1,7,2,w,0.4081,none,YL,False,1682474051.8508,none
7,2023-04-26_09h54.14.533,0426_01,1,8,1,p,0.5883,none,BR,False,1682474054.534,none
8,2023-04-26_09h54.16.951,0426_01,1,9,2,w,0.3134,none,YL,False,1682474056.9515,none
9,2023-04-26_09h54.19.399,0426_01,1,10,2,w,0.3527,none,YR,False,1682474059.3999,none
10,2023-04-26_09h54.21.850,0426_01,1,11,1,w,0.3505,none,BL,False,1682474061.8509,Wrong_press
11,2023-04-26_09h54.24.534,0426_01,1,12,2,w,0.5888,none,YR,False,1682474064.5341,none
12,2023-04-26_09h54.27.116,0426_01,1,13,1,p,0.4894,none,BR,False,1682474067.1166,none
13,2023-04-26_09h54.29.533,0426_01,1,14,1,w,0.3141,none,BL,False,1682474069.5337,Wrong_press
14,2023-04-26_09h54.31.932,0426_01,1,15,1,p,0.3051,none,BR,False,1682474071.9339,none
15,2023-04-26_09h54.34.649,0426_01,1,16,1,p,0.6255,none,BR,False,1682474074.6499,none
16,2023-04-26_09h55.08.067,0426_01,2,1,2,w,0.3833,none,YR,False,1682474108.0672,none
17,2023-04-26_09h55.10.483,0426_01,2,2,2,w,0.3164,none,YL,False,1682474110.4837,none
18,2023-04-26_09h55.12.900,0426_01,2,3,2,w,0.3157,none,YL,False,1682474112.9002,none
19,2023-04-26_09h55.15.383,0426_01,2,4,2,w,0.3866,none,YR,False,1682474115.3837,none
20,2023-04-26_09h55.17.850,0426_01,2,5,2,w,0.3671,none,YL,False,1682474117.8506,none
21,2023-04-26_09h55.20.450,0426_01,2,6,1,p,0.5085,none,BR,False,1682474120.4509,none
22,2023-04-26_09h55.22.867,0426_01,2,7,1,p,0.3166,none,BL,False,1682474122.8678,none
23,2023-04-26_09h55.25.233,0426_01,2,8,1,p,0.2678,none,BR,False,1682474125.2335,none
24,2023-04-26_09h55.27.550,0426_01,2,9,1,p,0.2213,none,BL,False,1682474127.5502,none
