,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-04-26_11h04.08.966,0426_2,1,1,2,w,0.3464,none,YR,False,1682478248.967,none
1,2023-04-26_11h04.11.584,0426_2,1,2,1,p,0.5123,none,BL,False,1682478251.5841,none
2,2023-04-26_11h04.14.232,0426_2,1,3,1,p,0.5426,none,BR,False,1682478254.2327,none
3,2023-04-26_11h04.16.650,0426_2,1,4,2,w,0.3174,none,YR,False,1682478256.6508,none
4,2023-04-26_11h04.19.266,0426_2,1,5,1,p,0.517,none,BR,False,1682478259.2663,none
5,2023-04-26_11h04.21.816,0426_2,1,6,1,p,0.4521,none,BL,False,1682478261.8166,none
6,2023-04-26_11h04.24.500,0426_2,1,7,1,p,0.582,none,BR,False,1682478264.5002,none
7,2023-04-26_11h04.26.999,0426_2,1,8,1,p,0.4028,none,BL,False,1682478266.9994,none
8,2023-04-26_11h04.29.482,0426_2,1,9,1,p,0.3826,none,BL,False,1682478269.4829,none
9,2023-04-26_11h04.31.999,0426_2,1,10,2,w,0.4115,none,YL,False,1682478271.9999,none
10,2023-04-26_11h04.34.483,0426_2,1,11,2,w,0.3912,none,YL,False,1682478274.4837,none
11,2023-04-26_11h04.37.065,0426_2,1,12,1,p,0.4829,none,BR,False,1682478277.0658,none
12,2023-04-26_11h04.39.517,0426_2,1,13,2,w,0.348,none,YR,False,1682478279.5177,none
13,2023-04-26_11h04.42.398,0426_2,1,14,2,w,0.7695,none,YR,False,1682478282.3989,none
14,2023-04-26_11h04.44.849,0426_2,1,15,2,w,0.3514,none,YL,False,1682478284.8501,none
15,2023-04-26_11h04.47.216,0426_2,1,16,2,w,0.2687,none,YL,False,1682478287.2168,none
16,2023-04-26_11h05.27.182,0426_2,2,1,2,w,0.3285,none,YL,False,1682478327.1824,none
17,2023-04-26_11h05.29.616,0426_2,2,2,2,w,0.3435,none,YR,False,1682478329.6167,none
18,2023-04-26_11h05.32.265,0426_2,2,3,1,p,0.5501,none,BR,False,1682478332.2666,none
19,2023-04-26_11h05.34.700,0426_2,2,4,2,w,0.3317,none,YL,False,1682478334.7002,none
20,2023-04-26_11h05.37.082,0426_2,2,5,1,w,0.2907,none,BR,False,1682478337.0828,Wrong_press
21,2023-04-26_11h05.39.617,0426_2,2,6,1,p,0.4269,none,BR,False,1682478339.6174,none
22,2023-04-26_11h05.42.049,0426_2,2,7,2,w,0.3421,none,YR,False,1682478342.0493,none
23,2023-04-26_11h05.44.483,0426_2,2,8,2,w,0.3326,none,YR,False,1682478344.4839,none
24,2023-04-26_11h05.47.067,0426_2,2,9,1,p,0.4832,none,BL,False,1682478347.0671,none
25,2023-04-26_11h05.49.599,0426_2,2,10,1,p,0.4438,none,BR,False,1682478349.6,none
26,2023-04-26_11h05.52.149,0426_2,2,11,2,w,0.4546,none,YR,False,1682478352.1495,none
27,2023-04-26_11h05.54.783,0426_2,2,12,1,p,0.5365,none,BL,False,1682478354.7837,none
28,2023-04-26_11h05.57.449,0426_2,2,13,1,p,0.567,none,BL,False,1682478357.4498,none
29,2023-04-26_11h05.59.882,0426_2,2,14,2,w,0.3411,none,YL,False,1682478359.8821,none
30,2023-04-26_11h06.02.465,0426_2,2,15,1,p,0.4832,none,BL,False,1682478362.4655,none
31,2023-04-26_11h06.04.916,0426_2,2,16,2,w,0.3556,none,YL,False,1682478364.9163,none
32,2023-04-26_11h06.37.166,0426_2,3,1,1,p,0.4202,none,BR,False,1682478397.1661,none
33,2023-04-26_11h06.39.617,0426_2,3,2,1,p,0.3512,none,BL,False,1682478399.6171,none
34,2023-04-26_11h06.42.483,0426_2,3,3,2,w,0.3172,0.7373,YR,True,1682478402.4835,none
35,2023-04-26_11h06.45.350,0426_2,3,4,2,w,0.2903,0.7373,YL,True,1682478405.3509,none
36,2023-04-26_11h06.48.216,0426_2,3,5,2,w,0.2556,0.7373,YR,True,1682478408.2164,none
37,2023-04-26_11h06.51.082,0426_2,3,6,2,w,0.3409,0.7373,YL,True,1682478411.0829,none
38,2023-04-26_11h06.53.599,0426_2,3,7,1,p,0.427,none,BR,False,1682478413.5999,none
39,2023-04-26_11h06.56.466,0426_2,3,8,2,w,0.4541,0.7373,YL,True,1682478416.4668,none
40,2023-04-26_11h06.59.298,0426_2,3,9,2,w,0.4115,0.7373,YL,True,1682478419.2982,none
41,2023-04-26_11h07.01.833,0426_2,3,10,1,p,0.4425,none,BR,False,1682478421.8336,none
42,2023-04-26_11h07.04.533,0426_2,3,11,1,p,0.5805,none,BR,False,1682478424.5334,none
43,2023-04-26_11h07.07.383,0426_2,3,12,2,w,0.3136,0.7373,YR,True,1682478427.3838,none
44,2023-04-26_11h07.10.249,0426_2,3,13,2,w,0.3021,0.7373,YR,True,1682478430.2496,none
45,2023-04-26_11h07.12.800,0426_2,3,14,1,p,0.4603,none,BL,False,1682478432.8001,none
46,2023-04-26_11h07.15.434,0426_2,3,15,1,p,0.5258,none,BL,False,1682478435.4343,none
47,2023-04-26_11h07.18.117,0426_2,3,16,1,p,0.5649,none,BL,False,1682478438.1179,none
48,2023-04-26_11h07.52.500,0426_2,4,1,1,p,0.4395,none,BL,False,1682478472.5006,none
49,2023-04-26_11h07.55.316,0426_2,4,2,2,w,0.323,0.7107,YL,True,1682478475.3164,none
50,2023-04-26_11h07.57.965,0426_2,4,3,1,p,0.5458,none,BL,False,1682478477.9658,none
51,2023-04-26_11h08.00.799,0426_2,4,4,2,w,0.4313,0.7093,YR,True,1682478480.7998,none
52,2023-04-26_11h08.03.615,0426_2,4,5,2,w,0.2864,0.7109,YL,True,1682478483.6159,none
53,2023-04-26_11h08.06.450,0426_2,4,6,2,w,0.2934,0.7118,YL,True,1682478486.4502,none
54,2023-04-26_11h08.08.933,0426_2,4,7,1,p,0.38,none,BR,False,1682478488.9338,none
55,2023-04-26_11h08.11.766,0426_2,4,8,2,w,0.2803,0.7108,YR,True,1682478491.7662,none
56,2023-04-26_11h08.14.216,0426_2,4,9,1,p,0.3513,none,BL,False,1682478494.2166,none
57,2023-04-26_11h08.17.033,0426_2,4,10,2,w,0.3493,0.7093,YR,True,1682478497.033,none
58,2023-04-26_11h08.19.600,0426_2,4,11,1,p,0.469,none,BR,False,1682478499.6002,none
59,2023-04-26_11h08.22.433,0426_2,4,12,2,w,0.4459,0.7119,YR,True,1682478502.4333,none
60,2023-04-26_11h08.25.250,0426_2,4,13,2,w,0.2927,0.7076,YL,True,1682478505.2504,none
61,2023-04-26_11h08.27.916,0426_2,4,14,1,p,0.5719,none,BR,False,1682478507.9165,none
62,2023-04-26_11h08.30.435,0426_2,4,15,1,p,0.4257,none,BL,False,1682478510.4351,none
63,2023-04-26_11h08.32.934,0426_2,4,16,1,p,0.3802,none,BR,False,1682478512.934,none
64,2023-04-26_11h09.09.017,0426_2,5,1,1,p,0.4097,none,BL,False,1682478549.0171,none
65,2023-04-26_11h09.11.467,0426_2,5,2,1,p,0.3574,none,BL,False,1682478551.4672,none
66,2023-04-26_11h09.14.066,0426_2,5,3,2,w,0.5072,none,YL,False,1682478554.0667,none
67,2023-04-26_11h09.16.617,0426_2,5,4,1,p,0.4512,none,BR,False,1682478556.617,none
68,2023-04-26_11h09.19.117,0426_2,5,5,1,p,0.3975,none,BR,False,1682478559.1171,none
69,2023-04-26_11h09.21.567,0426_2,5,6,2,w,0.3533,none,YL,False,1682478561.5676,none
70,2023-04-26_11h09.23.982,0426_2,5,7,2,w,0.3195,none,YR,False,1682478563.9829,none
71,2023-04-26_11h09.26.466,0426_2,5,8,1,p,0.3907,none,BL,False,1682478566.4667,none
72,2023-04-26_11h09.28.885,0426_2,5,9,1,w,0.3233,none,BR,False,1682478568.885,Wrong_press
73,2023-04-26_11h09.31.484,0426_2,5,10,1,p,0.4818,none,BR,False,1682478571.4848,none
74,2023-04-26_11h09.33.983,0426_2,5,11,2,w,0.3944,none,YL,False,1682478573.9837,none
75,2023-04-26_11h09.36.550,0426_2,5,12,1,p,0.4623,none,BL,False,1682478576.5505,none
76,2023-04-26_11h09.38.965,0426_2,5,13,2,w,0.3126,none,YL,False,1682478578.9659,none
77,2023-04-26_11h09.41.417,0426_2,5,14,2,w,0.3587,none,YR,False,1682478581.4175,none
78,2023-04-26_11h09.43.800,0426_2,5,15,2,w,0.285,none,YR,False,1682478583.8003,none
79,2023-04-26_11h09.46.183,0426_2,5,16,2,w,0.2775,none,YR,False,1682478586.1838,none
80,2023-04-26_11h10.25.634,0426_2,6,1,1,p,0.4746,none,BL,False,1682478625.6342,none
81,2023-04-26_11h10.28.417,0426_2,6,2,2,w,0.2755,0.6739,YR,True,1682478628.4174,none
82,2023-04-26_11h10.30.900,0426_2,6,3,1,p,0.3807,none,BL,False,1682478630.9007,none
83,2023-04-26_11h10.33.700,0426_2,6,4,2,w,0.2654,0.6769,YR,True,1682478633.7005,none
84,2023-04-26_11h10.36.500,0426_2,6,5,2,w,0.3299,0.6792,YL,True,1682478636.5007,none
85,2023-04-26_11h10.39.083,0426_2,6,6,1,p,0.4901,none,BL,False,1682478639.0831,none
