,timestamp,experiment_ID,block_ID,stimulus_ID,subject,key_press,rt,fake_human_rt,trial_stim,fake_or_not,UNIX_time,wrong_type
0,2023-05-08_11h10.42.156,0508_2,1,1,1,p,0.5343,none,BR,False,1683515442.1565,none
1,2023-05-08_11h10.44.656,0508_2,1,2,1,p,0.4061,none,BR,False,1683515444.6565,none
2,2023-05-08_11h10.47.090,0508_2,1,3,2,w,0.3365,none,YR,False,1683515447.0902,none
3,2023-05-08_11h10.49.489,0508_2,1,4,2,w,0.2959,none,YL,False,1683515449.4892,none
4,2023-05-08_11h10.51.939,0508_2,1,5,2,w,0.3604,none,YR,False,1683515451.9391,none
5,2023-05-08_11h10.54.440,0508_2,1,6,1,p,0.4056,none,BR,False,1683515454.4409,none
6,2023-05-08_11h10.56.905,0508_2,1,7,1,p,0.3613,none,BR,False,1683515456.906,none
7,2023-05-08_11h10.59.305,0508_2,1,8,1,p,0.3034,none,BL,False,1683515459.3057,none
8,2023-05-08_11h11.01.673,0508_2,1,9,1,p,0.2626,none,BL,False,1683515461.6731,none
9,2023-05-08_11h11.04.072,0508_2,1,10,2,w,0.297,none,YR,False,1683515464.0728,none
10,2023-05-08_11h11.06.523,0508_2,1,11,2,w,0.3523,none,YL,False,1683515466.5235,none
11,2023-05-08_11h11.08.922,0508_2,1,12,1,p,0.2944,none,BL,False,1683515468.9225,none
12,2023-05-08_11h11.11.322,0508_2,1,13,2,w,0.3031,none,YL,False,1683515471.3229,none
13,2023-05-08_11h11.13.721,0508_2,1,14,2,w,0.3028,none,YR,False,1683515473.7216,none
14,2023-05-08_11h11.16.156,0508_2,1,15,1,p,0.343,none,BL,False,1683515476.1566,none
15,2023-05-08_11h11.18.589,0508_2,1,16,2,w,0.3331,none,YL,False,1683515478.5898,none
16,2023-05-08_11h11.52.122,0508_2,2,1,1,p,0.311,none,BR,False,1683515512.1224,none
17,2023-05-08_11h11.54.490,0508_2,2,2,2,w,0.2626,none,YR,False,1683515514.4902,none
18,2023-05-08_11h11.56.890,0508_2,2,3,1,p,0.3038,none,BR,False,1683515516.8902,none
19,2023-05-08_11h11.59.307,0508_2,2,4,1,p,0.3118,none,BL,False,1683515519.3072,none
